"","season","team_name","division","conference","record","win_perc","team_id","coach_id"
"1574","1988","Youngstown St.","D-I","-","23-18-0","0.561","817",230
"1575","1988","Massachusetts","D-I","-","36-16-0","0.692","400",85
"1576","1988","Western New Eng.","D-III","-","21-6-0","0.778","775",71
"1577","1988","Winthrop","D-I","-","24-27-0","0.471","792",154
"1578","1988","Quinnipiac","D-II","-","23-23-0","0.500","562",305
"1579","1988","Widener","D-III","-","6-12-0","0.333","783",117
"1580","1988","Cal St. East Bay","D-II","-","35-25-1","0.583","98",141
"1581","1988","Bowling Green","D-I","-","35-23-1","0.603","71",157
"1582","1988","Colo. Sch. of Mines","D-II","-","6-15-0","0.286","155",290
"1583","1988","Wayne St. (MI)","D-II","-","35-17-0","0.673","757",134
"1584","1988","CSUN","D-II","CCAA","53-13-0","0.803","101",121
"1585","1988","Northwest Mo. St.","D-II","-","18-25-0","0.419","507",128
"1586","1988","Iowa","D-I","-","33-20-1","0.623","312",84
"1587","1988","Ohio Northern","D-III","-","19-11-0","0.633","517",3
"1588","1988","Lewis","D-II","-","28-20-0","0.583","354",170
"1589","1988","Central (IA)","D-III","-","35-10-0","0.778","126",196
"1590","1988","Hamilton","D-III","-","14-2-0","0.875","267",96
"1591","1988","Central Okla.","","-","21-13-0","0.618","1009",28
"1592","1988","Michigan St.","D-I","-","21-30-0","0.412","416",86
"1593","1988","New Mexico St.","D-I","-","21-24-0","0.467","472",258
"1594","1988","FDU-Florham","D-III","-","20-16-0","0.556","221",81
"1595","1988","Southern Miss.","D-I","-","8-34-0","0.190","664",313
"1596","1988","South Fla.","D-I","-","26-26-0","0.500","651",219
"1597","1988","Lafayette","D-I","-","9-26-0","0.257","342",342
"1598","1988","Charleston So.","D-I","-","32-15-0","0.681","48",242
"1599","1988","Sacramento St.","D-II","-","57-12-0","0.826","102",307
"1600","1988","Southeastern La.","","-","1-32-0","0.030","655",362
"1601","1988","Elmira","D-III","-","7-11-0","0.389","213",336
"1602","1988","Bethany (WV)","D-III","-","10-14-0","0.417","59",135
"1603","1988","Bloomsburg","D-II","-","36-7-0","0.837","65",49
"1604","1988","Cortland","D-III","-","26-7-0","0.788","168",122
"1605","1988","Yale","D-I","-","14-26-0","0.350","813",321
"1606","1988","Adelphi","D-I","-","38-14-0","0.731","3",9
"1607","1988","Eastern Ill.","D-I","-","29-17-0","0.630","201",245
"1608","1988","Wartburg","D-III","-","20-15-0","0.571","750",280
"1609","1988","Missouri","D-I","-","44-18-0","0.710","434",91
"1610","1988","MIT","D-III","-","10-7-0","0.588","398",108
"1611","1988","Southern Me.","D-III","-","19-13-0","0.594","662",54
"1612","1988","Marietta","D-III","-","11-13-0","0.458","385",345
"1613","1988","Eastern Conn. St.","D-III","-","35-7-0","0.833","200",334
"1614","1988","Cal St. Dom. Hills","D-II","-","25-37-0","0.403","92",286
"1615","1988","Franklin","","-","20-14-0","0.588","2694",19
"1616","1988","Ball St.","D-I","-","32-24-0","0.571","47",120
"1617","1988","USC Aiken","D-II","-","5-15-0","0.250","11276",316
"1618","1988","Coastal Carolina","D-I","-","28-22-0","0.560","149",331
"1619","1988","Eckerd","D-II","-","5-23-0","0.179","208",143
"1620","1988","Cal St. San B'dino","D-III","-","21-14-1","0.600","93",287
"1621","1988","Colorado St.","D-I","-","23-17-0","0.575","156",244
"1622","1988","Florida St.","D-I","-","44-14-0","0.759","234",165
"1623","1988","Mansfield","D-II","-","11-13-0","0.458","384",344
"1624","1988","Akron","D-I","-","47-19-0","0.712","5",73
"1625","1988","Macalester","D-III","-","10-14-0","0.417","376",298
"1626","1988","Providence","D-I","-","12-32-0","0.273","556",265
"1627","1988","Quincy","D-II","-","26-15-0","0.634","561",267
"1628","1988","Babson","D-III","-","1-7-0","0.125","45",284
"1629","1988","East Stroudsburg","D-II","-","26-11-0","0.703","197",29
"1630","1988","Eastern Nazarene","","-","1-1-0","0.500","1064",291
"1631","1988","Southern Utah","D-II","-","17-19-0","0.472","667",180
"1632","1988","South Carolina","D-I","-","47-14-0","0.770","648",147
"1633","1988","Westfield St.","D-III","-","17-10-0","0.630","777",95
"1634","1988","Cal St. Fullerton","D-I","-","52-20-0","0.722","97",76
"1635","1988","American Int'l","D-II","-","30-26-0","0.536","22",5
"1636","1988","Kutztown","D-II","-","20-11-0","0.645","339",341
"1637","1988","Pacific (OR)","D-III","-","15-11-0","0.577","2751",64
"1638","1988","Missouri S&T","D-II","-","24-10-0","0.706","435",194
"1639","1988","Okla. Baptist","","-","18-20-0","0.474","30202",355
"1640","1988","TCNJ","D-III","-","38-8-0","0.826","712",20
"1641","1988","Kansas","D-I","-","33-32-0","0.508","328",311
"1642","1988","Ashland","D-II","-","23-25-0","0.479","35",232
"1643","1988","UConn","D-I","-","34-13-0","0.723","164",88
"1644","1988","Nichols","D-III","-","20-4-0","0.833","484",61
"1645","1988","Hope","D-III","-","22-11-0","0.667","286",59
"1646","1988","Ramapo","D-III","-","6-16-0","0.273","564",176
"1647","1988","UC Davis","D-II","-","33-23-0","0.589","108",69
"1648","1988","Salem St.","D-III","-","10-21-0","0.323","621",359
"1649","1988","San Jose St.","D-I","-","24-29-0","0.453","630",160
"1650","1988","Western Ill.","D-I","-","28-22-0","0.560","771",14
"1651","1988","CSU Bakersfield","D-II","-","54-9-1","0.857","94",90
"1652","1988","Southern Ill.","D-I","-","30-20-0","0.600","659",4
"1653","1988","Washburn","D-II","-","31-18-0","0.633","2814",368
"1654","1988","Ky. Wesleyan","D-II","-","15-20-0","0.429","333",145
"1655","1988","New Mexico","D-I","-","21-22-0","0.488","473",354
"1656","1988","Western Mich.","D-I","-","16-42-0","0.276","774",369
"1657","1988","Carthage","D-III","-","22-13-0","0.629","121",326
"1658","1988","Tufts","D-III","-","12-10-0","0.545","717",366
"1659","1988","Saint Vincent","","-","13-7-0","0.650","30064",215
"1660","1988","Southeast Mo. St.","D-II","-","21-20-0","0.512","654",150
"1661","1988","San Diego","D-I","-","21-27-0","0.438","627",272
"1662","1988","Anderson (IN)","D-III","-","24-24-0","0.500","939",155
"1663","1988","Skidmore","D-III","-","6-10-0","0.375","642",361
"1664","1988","Holy Cross","D-I","-","7-27-0","0.206","285",295
"1665","1988","Azusa Pacific","","-","14-17-0","0.452","30146",235
"1666","1988","Slippery Rock","D-II","-","14-18-0","0.438","643",312
"1667","1988","SUNY Brockport","D-III","-","21-7-0","0.750","78",213
"1668","1988","Rider","D-I","-","29-14-0","0.674","576",356
"1669","1988","Penn","D-I","-","4-15-0","0.211","540",18
"1670","1988","Wis.-Parkside","D-II","-","29-18-0","0.617","799",56
"1671","1988","Iona","D-I","-","7-26-0","0.212","310",340
"1672","1988","San Diego St.","D-I","-","24-33-0","0.421","626",177
"1673","1988","Clark (MA)","D-III","-","9-7-0","0.562","145",243
"1674","1988","Minnesota","D-I","-","31-25-0","0.554","428",17
"1675","1988","Walsh","","-","10-13-0","0.435","30141",228
"1676","1988","Chapman","D-II","-","35-27-0","0.565","134",142
"1677","1988","West Ala.","D-II","-","41-13-0","0.759","358",319
"1678","1988","Utah St.","D-I","-","21-27-0","0.438","731",115
"1679","1988","Longwood","D-II","-","21-5-0","0.808","363",254
"1680","1988","Minnesota St.","D-II","-","27-24-0","0.529","383",205
"1681","1988","Augusta","D-I","-","23-15-0","0.605","39",234
"1682","1988","Nicholls","D-I","-","26-26-0","0.500","483",111
"1683","1988","Worcester St.","D-III","-","19-7-0","0.731","809",94
"1684","1988","UNCW","D-I","-","19-38-0","0.333","460",225
"1685","1988","Baldwin Wallace","D-III","-","20-14-0","0.588","46",7
"1686","1988","Buena Vista","D-III","-","20-14-0","0.588","84",98
"1687","1988","Fresno St.","D-I","-","55-17-0","0.764","96",83
"1688","1988","Central Mich.","D-I","-","38-23-0","0.623","129",78
"1689","1988","Villanova","D-I","-","9-22-0","0.290","739",227
"1690","1988","UMass Dartmouth","D-III","-","20-8-1","0.714","656",186
"1691","1988","Wayne St. (NE)","","-","26-15-0","0.634","1433",188
"1692","1988","Virginia Union","D-II","-","19-7-0","0.731","744",367
"1693","1988","Lincoln (MO)","D-II","-","5-20-0","0.200","356",297
"1694","1988","Moravian","D-III","-","14-6-0","0.700","443",350
"1695","1988","Creighton","D-I","-","38-18-0","0.679","169",40
"1696","1988","Missouri Western","","-","30-17-0","0.638","9013",299
"1697","1988","Brandeis","D-III","-","13-8-0","0.619","73",21
"1698","1988","St. Bonaventure","D-I","-","8-23-0","0.258","596",364
"1699","1988","Illinois St.","D-I","-","39-12-0","0.765","299",51
"1700","1988","UNI","D-I","-","35-25-0","0.583","504",13
"1701","1988","Oklahoma","D-I","-","18-26-0","0.409","522",211
"1702","1988","Arizona","D-I","-","54-18-0","0.750","29",231
"1703","1988","Russell Sage","D-III","-","1-1-0","0.500","11036",357
"1704","1988","Lawrence","D-III","-","14-7-0","0.667","348",169
"1705","1988","Canisius","D-I","-","16-9-0","0.640","116",77
"1706","1988","Saint Mary's (CA)","D-I","-","12-26-1","0.316","610",358
"1707","1988","George Mason","D-I","-","22-26-0","0.458","248",294
"1708","1988","Boston College","D-I","-","25-11-0","0.694","67",193
"1709","1988","Detroit Mercy","D-I","-","29-16-0","0.644","184",162
"1710","1988","Vermont","D-I","-","12-24-0","0.333","738",278
"1711","1988","CUI","","-","13-23-0","0.361","30199",323
"1712","1988","New Jersey City","D-III","-","10-12-0","0.455","319",209
"1713","1988","Beloit","D-III","-","11-12-0","0.478","53",236
"1714","1988","Texas St.","D-I","-","21-39-0","0.350","670",275
"1715","1988","Wagner","D-I","-","11-18-0","0.379","748",279
"1716","1988","Mo. Southern St.","","-","29-18-0","0.617","9012",127
"1717","1988","Rutgers","D-I","-","30-26-1","0.536","587",92
"1718","1988","Saint Peter's","D-I","-","8-22-0","0.267","617",310
"1719","1988","Sonoma St.","D-II","-","7-43-0","0.140","645",178
"1720","1988","Capital","D-III","-","11-17-0","0.393","117",325
"1721","1988","Long Beach St.","D-I","-","46-17-0","0.730","99",171
"1722","1988","New Haven","D-II","-","20-22-0","0.476","470",353
"1723","1988","Bridgeport","D-II","-","25-9-0","0.735","74",158
"1724","1988","Brown","D-I","-","28-19-0","0.596","80",75
"1725","1988","Pacific Lutheran","","-","39-6-0","0.867","1297",264
"1726","1988","Saint Leo","D-II","-","17-19-1","0.472","608",271
"1727","1988","Franklin & Marshall","D-III","-","19-6-0","0.760","239",166
"1728","1988","UT Arlington","D-I","-","34-27-0","0.557","702",226
"1729","1988","Central Mo.","D-II","-","23-19-0","0.548","130",33
"1730","1988","Staten Island","D-III","-","13-10-0","0.565","675",223
"1731","1988","La Salle","D-I","-","14-27-0","0.341","340",31
"1732","1988","Northwestern St.","D-I","-","25-24-0","0.510","508",304
"1733","1988","MUW","D-II","-","21-20-0","0.512","431",173
"1734","1988","Puget Sound","","-","16-6-0","0.727","557",266
"1735","1988","Colgate","D-I","-","16-12-0","0.571","153",332
"1736","1988","Central Conn. St.","D-I","-","16-24-0","0.400","127",328
"1737","1988","Nebraska","","-","39-20-0","0.661","463",302
"1738","1988","Temple","D-I","-","19-27-0","0.413","690",25
"1739","1988","Southwest Baptist","D-II","-","20-11-0","0.645","2755",181
"1740","1988","McNeese","D-I","-","8-34-0","0.190","402",348
"1741","1988","ULM","D-I","-","24-35-0","0.407","498",224
"1742","1988","Aurora","D-III","-","25-15-0","0.625","42",38
"1743","1988","Mount Union","D-III","-","22-13-0","0.629","452",256
"1744","1988","Oklahoma St.","D-I","-","51-9-0","0.850","521",63
"1745","1988","Augustana (SD)","D-II","-","40-15-0","0.727","41",37
"1746","1988","Florida A&M","D-I","-","17-24-0","0.415","228",337
"1747","1988","Gallaudet","D-III","-","15-7-0","0.682","245",250
"1748","1988","UNLV","D-I","-","18-29-0","0.383","465",315
"1749","1988","Northwestern","D-I","-","25-23-0","0.521","509",11
"1750","1988","Mt. St. Joseph","","-","6-12-0","0.333","8567",300
"1751","1988","Wis.-Oshkosh","D-III","-","22-15-0","0.595","798",320
"1752","1988","UCLA","D-I","-","53-8-0","0.869","110",26
"1753","1988","Allegheny","D-III","-","38-5-0","0.884","19",283
"1754","1988","Simpson","D-III","-","21-19-0","0.525","641",273
"1755","1988","Bates","D-III","-","11-4-0","0.733","50",39
"1756","1988","St. Thomas (MN)","D-III","-","36-7-0","0.837","620",133
"1757","1988","St. Cloud St.","D-II","-","31-12-0","0.721","598",220
"1758","1988","Grand Valley St.","D-II","-","17-19-0","0.472","262",257
"1759","1988","East Carolina","D-I","-","25-14-1","0.641","196",163
"1760","1988","Kent St.","D-I","-","25-25-0","0.500","331",253
"1761","1988","Seton Hall","D-I","-","19-22-0","0.463","635",116
"1762","1988","Penn St.","D-I","-","34-20-0","0.630","539",130
"1763","1988","Rhode Island","D-I","-","16-31-0","0.340","572",212
"1764","1988","UIndy","D-II","-","23-14-1","0.622","309",70
"1765","1988","Centenary (LA)","D-I","-","23-21-0","0.523","125",289
"1766","1988","Lehigh","D-I","-","18-23-0","0.439","352",296
"1767","1988","St. John's (NY)","D-I","-","28-19-1","0.596","603",221
"1768","1988","Oregon","D-I","-","32-26-0","0.552","529",261
"1769","1988","Portland St.","D-II","-","17-27-0","0.386","550",45
"1770","1988","Otterbein","D-III","-","14-18-0","0.438","531",262
"1771","1988","Loyola Chicago","D-I","-","13-23-0","0.361","371",343
"1772","1988","Bucknell","D-I","-","24-9-0","0.727","83",57
"1773","1988","Virginia","D-I","-","37-19-0","0.661","746",318
"1774","1988","Pacific","D-I","-","35-27-0","0.565","534",263
"1775","1988","Saint Francis (PA)","D-I","-","19-16-0","0.543","600",270
"1776","1988","LIU","D-I","-","29-11-0","0.725","361",32
"1777","1988","Gust. Adolphus","D-III","-","18-16-0","0.529","266",42
"1778","1988","Indiana St.","D-I","-","23-26-0","0.469","305",203
"1779","1988","Norfolk St.","D-II","-","34-8-0","0.810","485",303
"1780","1988","Stockton","D-III","-","13-22-0","0.371","681",314
"1781","1988","Carson-Newman","","-","38-12-0","0.760","1000",239
"1782","1988","Montclair St.","D-III","-","32-12-0","0.727","442",174
"1783","1988","Louisiana","D-I","-","29-16-0","0.644","671",107
"1784","1989","Santa Clara","D-I","-","12-32-0","0.273","631",360
"1785","1989","Oswego St.","D-III","-","8-10-0","0.444","530",24
"1786","1989","Furman","D-I","-","28-16-0","0.636","244",167
"1787","1989","Jacksonville St.","D-II","-","11-20-0","0.355","315",397
"1788","1989","Okla. Baptist","","-","13-24-0","0.351","30202",260
"1789","1989","North Ala.","D-II","-","17-14-0","0.548","487",259
"1790","1989","Saginaw Valley","D-II","-","39-13-0","0.750","591",269
"1791","1989","Lynchburg","D-III","-","8-15-0","0.348","374",255
"1792","1989","Butler","D-I","-","16-21-0","0.432","87",139
"1793","1989","Harvard","D-I","-","16-15-0","0.516","275",393
"1794","1989","Dayton","D-I","-","12-34-0","0.261","175",382
"1795","1989","Friends",NA,"-","1-1-0","0.500","501826",338
"1796","1989","Luther","D-III","-","27-6-0","0.818","372",6
"1797","1989","Louisiana Tech","D-I","-","45-14-0","0.763","366",68
"1798","1989","Minn. Duluth","D-II","-","33-8-0","0.805","427",126
"1799","1989","Ga. Southern","D-I","-","21-20-0","0.512","253",249
"1800","1989","St. Scholastica","","-","15-13-0","0.536","618",182
"1801","1989","St. Anselm","D-II","-","4-20-0","0.167","593",363
"1802","1989","Texas A&M","D-I","-","31-27-0","0.534","697",74
"1803","1989","Bentley","D-II","-","21-25-0","0.457","56",192
"1804","1989","Shippensburg","D-II","-","20-11-0","0.645","638",218
"1805","1989","Merrimack","D-II","-","30-20-0","0.600","410",204
"1806","1989","Cedarville","","-","12-14-0","0.462","30124",327
"1807","1989","Georgia St.","D-I","-","31-23-0","0.574","254",202
"1808","1989","Molloy","D-II","-","10-14-1","0.417","437",206
"1809","1989","Bryant","D-II","-","11-20-0","0.355","81",373
"1810","1989","Saint Joseph's","D-I","-","7-34-0","0.171","606",214
"1811","1989","Mt. Mercy",NA,"-","49-10-0","0.831","503377",148
"1812","1989","Fairfield","D-I","-","17-21-1","0.447","220",199
"1813","1989","Tennessee Tech","D-I","-","14-25-1","0.359","692",365
"1814","1989","Chris. Newport","D-III","-","11-12-0","0.478","139",330
"1815","1989","Delaware","D-I","-","19-15-0","0.559","180",101
"1816","1989","Smith","D-III","-","13-3-0","0.812","644",131
"1817","1989","UC Santa Barbara","D-I","-","25-29-0","0.463","104",277
"1818","1989","Hunter","D-III","-","18-9-0","0.667","292",394
"1819","1989","Assumption","D-II","-","27-13-0","0.675","36",371
"1820","1989","Penn St.-Behrend","D-III","-","18-11-0","0.621","538",413
"1821","1989","Muhlenberg","D-III","-","25-6-0","0.806","453",207
"1822","1989","Notre Dame","D-I","-","31-23-0","0.574","513",409
"1823","1989","Queens (NY)","D-II","-","12-16-0","0.429","560",415
"1824","1989","Delta St.","D-II","-","15-33-0","0.312","181",383
"1825","1989","Millikin","D-III","-","28-10-0","0.737","424",146
"1826","1989","Augsburg","D-III","-","15-20-0","0.429","38",233
"1827","1989","Michigan","D-I","-","42-20-0","0.677","418",123
"1828","1989","Drexel","D-I","-","28-18-0","0.609","191",102
"1829","1989","Millersville","D-II","-","10-21-0","0.323","423",349
"1830","1989","Cal Poly Pomona","D-I","-","43-23-0","0.652","91",58
"1831","1989","Susquehanna","D-III","-","10-9-0","0.526","685",347
"1832","1989","Wittenberg","D-III","-","8-15-0","0.348","806",229
"1833","1989","Eureka","D-III","-","30-13-0","0.698","218",293
"1834","1989","Grove City","D-III","-","10-11-0","0.476","265",390
"1835","1989","Keene St.","D-II","-","25-16-0","0.610","330",252
"1836","1989","Misericordia","","-","12-11-0","0.522","16142",109
"1837","1989","Austin Peay","D-I","-","32-19-0","0.627","43",322
"1838","1989","Elms","D-III","-","10-4-0","0.714","532",292
"1839","1989","Toledo","D-I","-","36-25-0","0.590","709",184
"1840","1989","Fla. Southern","D-II","-","46-8-0","0.852","233",200
"1841","1989","Ohio","D-I","-","10-26-1","0.278","519",106
"1842","1989","Le Moyne","D-II","-","12-13-0","0.480","349",112
"1843","1989","Princeton","D-I","-","29-15-0","0.659","554",149
"1844","1989","Defiance","D-III","-","8-19-0","0.296","1050",333
"1845","1989","Wis.-Superior","D-III","-","13-21-0","0.382","804",441
"1846","1989","Pace","D-II","-","29-10-0","0.744","533",129
"1847","1989","Bradley","D-I","-","24-24-0","0.500","72",138
"1848","1989","Eastern Mich.","D-I","-","22-35-0","0.386","204",335
"1849","1989","St. Norbert","D-III","-","19-10-0","0.655","614",151
