"","last_team","player_id","player","teams","seasons","first","last","headshot","...1","team_id","division"
"20888","Virginia St.",66816,"Veronica Ruby","Virginia St.","2017+2018","Veronica","Ruby",NA,576,743,"D-II"
"20889","Lincoln (PA)",76031,"Veronica Tart","Lincoln (PA)","2025","Veronica","Tart",NA,451,357,"D-II"
"20890","St. Cloud St.",84235,"Veronica Wold","St. Cloud St.","2016","Veronica","Wold",NA,545,598,"D-II"
"20891","Hawaii Hilo",45166,"Vevesi Liilii","Hawaii Hilo","2019+2020+2021","Vevesi","Liilii",NA,426,2697,"D-II"
"20892","New Haven",50755,"Viana Mckinley","New Haven","2024+2025","Viana","Mckinley",NA,485,470,"D-II"
"20893","Limestone",8509,"Vic Brewington","Limestone","2019+2020+2021","Vic","Brewington",NA,449,1174,"D-II"
"20894","Emmanuel (GA)",22611,"Vic Epps","Emmanuel (GA)","2025","Vic","Epps",NA,400,30193,"D-II"
"20895","Northeastern St.",44797,"Vic Leslie","Northeastern St.","2021+2022+2023+2024","Vic","Leslie",NA,491,12810,"D-II"
"20896","Northwest Nazarene",42306,"Vicki Kreger","Northwest Nazarene","2017","Vicki","Kreger",NA,494,1274,"D-II"
"20897","Belmont Abbey",46202,"Vicki Lott","Belmont Abbey","2025","Vicki","Lott",NA,339,2683,"D-II"
"20898","N.M. Highlands",1360,"Vicky Alvarado","N.M. Highlands","2025","Vicky","Alvarado",NA,483,8577,"D-II"
"20899","Nova Southeastern",55391,"Vicky Navarro","Nova Southeastern","2024","Vicky","Navarro",NA,498,24639,"D-II"
"20900","Bemidji St.",424,"Victoria Adams","Bemidji St.","2016","Victoria","Adams",NA,340,54,"D-II"
"20901","Hillsdale",437,"Victoria Addis","Hillsdale","2017+2018+2019+2020","Victoria","Addis",NA,429,280,"D-II"
"20902","Stanislaus St.",773,"Victoria Alarcon","Stanislaus St.","2022+2023+2024+2025","Victoria","Alarcon",NA,549,103,"D-II"
"20903","St. Mary's (TX)",910,"Victoria Aldridge","St. Mary's (TX)","2019+2020+2021+2022","Victoria","Aldridge",NA,547,1346,"D-II"
"20904","Edinboro",1221,"Victoria Allocco","Edinboro","2017+2018+2019","Victoria","Allocco",NA,396,209,"D-II"
"20905","American Int'l",1786,"Victoria Andrade","American Int'l","2019+2020+2021+2022+2023","Victoria","Andrade",NA,327,22,"D-II"
"20906","Western N.M.",2237,"Victoria Arganda","Western N.M.","2017+2018","Victoria","Arganda",NA,589,1445,"D-II"
"20907","Minn.-Crookston",4556,"Victoria Bayliss","Minn.-Crookston","2016+2017+2018","Victoria","Bayliss",NA,471,27854,"D-II"
"20908","Chestnut Hill",6378,"Victoria Black","Chestnut Hill","2017+2018","Victoria","Black",NA,370,21323,"D-II"
"20909","Palm Beach Atl.",7890,"Victoria Boyer","Palm Beach Atl.","2016","Victoria","Boyer",NA,504,30045,"D-II"
"20910","Okla. Christian",8336,"Victoria Brazil","Okla. Christian","2025","Victoria","Brazil",NA,501,30179,"D-II"
"20911","Dominican (NY)",8913,"Victoria Brooks","Southwest Minn. St. + Dominican (NY)","2016+2017","Victoria","Brooks",NA,390,8956,"D-II"
"20912","New Haven",10657,"Victoria Cabral","New Haven","2016","Victoria","Cabral",NA,485,470,"D-II"
"20913","Sul Ross St.",11484,"Victoria Carby","Sul Ross St.","2020","Victoria","Carby",NA,551,1390,"D-II"
"20914","Queens (NY)",11630,"Victoria Carlo","Queens (NY)","2016","Victoria","Carlo",NA,509,560,"D-II"
"20915","Salem (WV)",12480,"Victoria Castro","New Mexico St. + Salem (WV)","2016+2017+2018+2019+2022+2023+2024+2025","Victoria","Castro",NA,522,19117,"D-II"
"20916","Southern Conn. St.",12628,"Victoria Ceballos","Southern Conn. St.","2016+2017+2018","Victoria","Ceballos",NA,536,658,"D-II"
"20917","Menlo",12744,"Victoria Cervantes","Saint Mary's (CA) + Menlo","2023+2019","Victoria","Cervantes",NA,465,405,"D-II"
"20918","Trevecca Nazarene",13922,"Victoria Clark","Trevecca Nazarene","2022","Victoria","Clark",NA,560,30002,"D-II"
"20919","Lincoln Memorial",14986,"Victoria Conley","Lincoln Memorial","2021+2022+2023+2024","Victoria","Conley",NA,452,1176,"D-II"
"20920","AUM",16313,"Victoria Creamer","AUM","2017","Victoria","Creamer",NA,319,30093,"D-II"
"20921","Missouri S&T",16811,"Victoria Culbertson","Missouri S&T","2016","Victoria","Culbertson",NA,475,435,"D-II"
"20922","Saint Augustine's",18631,"Victoria Delacruz","Saint Augustine's","2022+2023","Victoria","Delacruz",NA,517,594,"D-II"
"20923","Converse",19514,"Victoria Dichio","Converse","2023+2024","Victoria","Dichio",NA,384,8935,"D-II"
"20924","Newberry",21681,"Victoria Eaton","Newberry","2019+2020+2021+2022","Victoria","Eaton",NA,487,1257,"D-II"
"20925","Tiffin",21966,"Victoria Edwards","Tiffin","2019+2020+2021","Victoria","Edwards",NA,559,1403,"D-II"
"20926","Tex. A&M Int'l",22812,"Victoria Espinosa","Tex. A&M Int'l","2023","Victoria","Espinosa",NA,553,30090,"D-II"
"20927","Tex. A&M Int'l",22833,"Victoria Espinoza","Tex. A&M Int'l","2024+2025","Victoria","Espinoza",NA,553,30090,"D-II"
"20928","Lee",24802,"Victoria Flores","Northern Ky. + Lee","2023+2024+2025+2022","Victoria","Flores",NA,445,30013,"D-II"
"20929","Cal St. Dom. Hills",25588,"Victoria Franks","Cal St. Dom. Hills","2016","Victoria","Franks",NA,354,92,"D-II"
"20930","Northwest Nazarene",25838,"Victoria Frias","Northwest Nazarene","2025","Victoria","Frias",NA,494,1274,"D-II"
"20931","Millersville",26259,"Victoria Fuss","Millersville","2023+2024+2025","Victoria","Fuss",NA,469,423,"D-II"
"20932","Drury",27073,"Victoria Garland","Murray St. + Drury","2021+2022+2023+2024+2025","Victoria","Garland",NA,391,1057,"D-II"
"20933","Tex. Permian Basin",29021,"Victoria Gonzalez","Palm Beach Atl. + Tex. A&M Int'l + Tex. Permian Basin","2016+2021+2022+2024+2025","Victoria","Gonzalez",NA,555,30088,"D-II"
"20934","Chestnut Hill",30233,"Victoria Grillo","Chestnut Hill","2019+2020+2021+2022","Victoria","Grillo",NA,370,21323,"D-II"
"20935","Saint Rose",31446,"Victoria Hallett","Saint Rose","2016+2017","Victoria","Hallett",NA,521,1347,"D-II"
"20936","Concord",31771,"Victoria Hanes","Concord","2019+2020+2021+2022","Victoria","Hanes",NA,382,1028,"D-II"
"20937","Tuskegee",32469,"Victoria Harrison","Tuskegee","2023+2024+2025","Victoria","Harrison",NA,563,720,"D-II"
"20938","Arkansas Tech",36616,"Victoria Hughes","Hendrix + Arkansas Tech","2016+2025+2017","Victoria","Hughes",NA,331,947,"D-II"
"20939","Dominican (NY)",37336,"Victoria Iorio","Dominican (NY)","2025","Victoria","Iorio",NA,390,8956,"D-II"
"20940","Fort Lewis",38794,"Victoria Johnson","Fort Lewis","2016","Victoria","Johnson",NA,413,1083,"D-II"
"20941","Jefferson",39324,"Victoria Juckniewitz","Jefferson","2024+2021+2022+2023","Victoria","Juckniewitz",NA,433,543,"D-II"
"20942","Davis & Elkins",42516,"Victoria Krystynak","Davis & Elkins","2018+2016+2017","Victoria","Krystynak",NA,387,174,"D-II"
"20943","Hawaii Hilo",47087,"Victoria Macias","Hawaii Hilo","2024+2025","Victoria","Macias",NA,426,2697,"D-II"
"20944","Tex. A&M Int'l",47630,"Victoria Maldonado","Tex. A&M Int'l","2020+2021+2022+2023+2024","Victoria","Maldonado",NA,553,30090,"D-II"
"20945","N.M. Highlands",49068,"Victoria Mata","N.M. Highlands","2019+2020","Victoria","Mata",NA,483,8577,"D-II"
"20946","Miles",50165,"Victoria Mcdaniel","Miles","2016+2017","Victoria","Mcdaniel",NA,468,422,"D-II"
"20947","Regis (CO)",50920,"Victoria Mcmains","Regis (CO)","2021+2022+2023+2024","Victoria","Mcmains",NA,511,568,"D-II"
"20948","New Haven",52603,"Victoria Miller","New Haven","2025","Victoria","Miller",NA,485,470,"D-II"
"20949","Edward Waters",53016,"Victoria Miterko","Edward Waters","2025","Victoria","Miterko",NA,397,30244,"D-II"
"20950","Tex. A&M-Kingsville",54314,"Victoria Mosqueda","Angelo St. + Tex. A&M-Kingsville","2022+2023+2024+2025","Victoria","Mosqueda",NA,554,696,"D-II"
"20951","Lincoln Memorial",54389,"Victoria Mounce","Lincoln Memorial","2019+2020+2021+2022","Victoria","Mounce",NA,452,1176,"D-II"
"20952","Shaw",57867,"Victoria Ortiz","South Alabama + Shaw","2019+2021+2022+2023","Victoria","Ortiz",NA,526,636,"D-II"
"20953","Sul Ross St.",58182,"Victoria Owens","Lubbock Christian + Sul Ross St.","2023+2024+2025","Victoria","Owens",NA,551,1390,"D-II"
"20954","Alderson Broaddus",59173,"Victoria Patteson","Alderson Broaddus","2017+2016","Victoria","Patteson",NA,325,934,"D-II"
"20955","Assumption",60332,"Victoria Petrie","Assumption","2016+2017+2018+2019","Victoria","Petrie",NA,333,36,"D-II"
"20956","D'Youville",62412,"Victoria Purucker","D'Youville","2016+2017+2018+2019","Victoria","Purucker",NA,385,1059,"D-II"
"20957","Felician",62512,"Victoria Quercia","Felician","2016+2017+2018","Victoria","Quercia",NA,406,23157,"D-II"
"20958","Pace",62617,"Victoria Quinones","Pace","2016","Victoria","Quinones",NA,503,533,"D-II"
"20959","Embry-Riddle (FL)",63687,"Victoria Reed","Embry-Riddle (FL)","2016","Victoria","Reed",NA,399,9680,"D-II"
"20960","N.M. Highlands",64181,"Victoria Reyes","N.M. Highlands","2019","Victoria","Reyes",NA,483,8577,"D-II"
"20961","Lynn",64873,"Victoria Rios","Lynn","2016+2017+2018","Victoria","Rios",NA,456,20794,"D-II"
"20962","Fla. Southern",65872,"Victoria Rodriguez","Eastern N.M. + Southern Nazarene + Fla. Southern","2016+2018+2019+2020+2021+2022","Victoria","Rodriguez",NA,409,233,"D-II"
"20963","Simon Fraser",68403,"Victoria Saunders","Simon Fraser","2016+2017+2018","Victoria","Saunders",NA,530,30127,"D-II"
"20964","Tex. A&M-Kingsville",69117,"Victoria Schooanard-saborio","Tex. A&M-Kingsville","2016+2017+2018+2019","Victoria","Schooanard-saborio",NA,554,696,"D-II"
"20965","Wheeling",69584,"Victoria Scott","Wheeling","2016+2017+2018","Victoria","Scott",NA,592,12799,"D-II"
"20966","Mercy",69965,"Victoria Seppala","Mercy","2022+2023+2024+2025","Victoria","Seppala",NA,466,407,"D-II"
"20967","Saint Augustine's",73355,"Victoria Spoon","Saint Augustine's","2022+2023","Victoria","Spoon",NA,517,594,"D-II"
"20968","Seton Hill",74453,"Victoria Stock","Seton Hill","2016+2017","Victoria","Stock",NA,525,30063,"D-II"
"20969","Florida Tech",75762,"Victoria Szrom","Florida Tech","2018+2019+2020+2021+2022","Victoria","Szrom",NA,411,230,"D-II"
"20970","CSU Pueblo",75858,"Victoria Talavera","CSU Pueblo","2016","Victoria","Talavera",NA,350,2720,"D-II"
"20971","Southern Ark.",76262,"Victoria Taylor","Norfolk St. + Southern Ark.","2022+2023+2024+2025+2017+2018+2019+2020+2021","Victoria","Taylor",NA,535,1376,"D-II"
"20972","West Florida",78446,"Victoria Tunon","West Florida","2024+2025","Victoria","Tunon",NA,584,11740,"D-II"
"20973","Northwestern Okla.",79578,"Victoria Vasquez","Utah Valley + Northwestern Okla.","2022+2023+2024+2025+2021","Victoria","Vasquez",NA,495,30178,"D-II"
"20974","East Stroudsburg",80336,"Victoria Vogt","East Stroudsburg","2017","Victoria","Vogt",NA,393,197,"D-II"
"20975","Glenville St.",81459,"Victoria Washinski","Glenville St.","2023","Victoria","Washinski",NA,422,1098,"D-II"
"20976","Staten Island",82514,"Victoria Whalen","Rollins + Staten Island","2017+2018+2019+2021+2022+2023+2024","Victoria","Whalen",NA,550,675,"D-II"
"20977","Western Ore.",85901,"Victoria Zimmerman","Western Ore.","2024+2023+2025","Victoria","Zimmerman",NA,590,1446,"D-II"
"20978","Felician",44673,"Victorie Leon","Felician","2022+2023+2024+2025","Victorie","Leon",NA,406,23157,"D-II"
"20979","Felician",13305,"Vienna Chierchia","Felician","2020+2021+2022+2023","Vienna","Chierchia",NA,406,23157,"D-II"
"20980","Assumption",79700,"Vimary Vega betancourt","Assumption","2019+2020","Vimary","Vega betancourt",NA,333,36,"D-II"
"20981","Missouri Western",35292,"Violet Holcomb","Missouri Western","2018","Violet","Holcomb",NA,476,9013,"D-II"
"20982","Chico St.",65177,"Virgie Robello","Chico St.","2020","Virgie","Robello",NA,371,95,"D-II"
"20983","North Greenville",6292,"Virginia Bishop","North Greenville","2022+2023+2024+2025","Virginia","Bishop",NA,490,9223,"D-II"
"20984","McKendree",25299,"Virginia Fountain","McKendree","2021+2022","Virginia","Fountain",NA,464,30138,"D-II"
"20985","Anderson (SC)",53684,"Virginia Moore","Anderson (SC)","2016","Virginia","Moore",NA,328,13028,"D-II"
"20986","CUI",55681,"Virginia Nemeth","Seattle U + CUI","2021+2023+2024","Virginia","Nemeth",NA,352,30199,"D-II"
"20987","Shaw",57468,"Virginia Ollison","Shaw","2023+2024","Virginia","Ollison",NA,526,636,"D-II"
"20988","Bridgeport",85637,"Vise Zarate","Bridgeport","2023+2024+2025","Vise","Zarate",NA,349,74,"D-II"
"20989","Sul Ross St.",38359,"Vivian Jimenez","Sul Ross St.","2025+2024","Vivian","Jimenez",NA,551,1390,"D-II"
"20990","CSU Pueblo",44228,"Vivian Ledesma","CSU Pueblo","2016+2017+2018+2019","Vivian","Ledesma",NA,350,2720,"D-II"
"20991","Eastern N.M.",60643,"Vivian Pichardo","Eastern N.M.","2023","Vivian","Pichardo",NA,394,206,"D-II"
"20992","Limestone",74601,"Vivian Stone","Limestone","2024+2025","Vivian","Stone",NA,449,1174,"D-II"
"20993","Menlo",79072,"Vivian Valencia","Menlo","2020+2023+2024","Vivian","Valencia",NA,465,405,"D-II"
"20994","Christian Brothers",81662,"Vivian Watts","Christian Brothers","2025","Vivian","Watts",NA,373,1015,"D-II"
"20995","Southern Ark.",85649,"Viviana Zarzoza","Southern Ark.","2022+2023","Viviana","Zarzoza",NA,535,1376,"D-II"
"20996","Texas Woman's",34051,"Vivica Hernandez","Texas Woman's","2024+2025","Vivica","Hernandez",NA,556,701,"D-II"
"20997","Ark.-Monticello",62531,"Vyanna Quezada","Ark.-Monticello","2025","Vyanna","Quezada",NA,330,8411,"D-II"
"20998","Chico St.",11522,"Wendy Cardinali","Fresno St. + Chico St.","2016+2018+2019","Wendy","Cardinali",NA,371,95,"D-II"
"20999","Maryville (MO)",47089,"Wendy Macias","Maryville (MO)","2016","Wendy","Macias",NA,463,395,"D-II"
"21000","Menlo",54380,"Wendy Mouat","Menlo","2020","Wendy","Mouat",NA,465,405,"D-II"
"21001","Catawba",2413,"Whitley Arnott","ETSU + Catawba","2022+2023+2024+2021","Whitley","Arnott",NA,362,1001,"D-II"
"21002","Fairmont St.",53261,"Whitley Mongan","Fairmont St.","2016+2017","Whitley","Mongan",NA,404,1076,"D-II"
"21003","MSU Denver",987,"Whitnee Alexander","MSU Denver","2020+2021","Whitnee","Alexander",NA,457,413,"D-II"
"21004","Minn.-Crookston",17051,"Whitnee Curry","Minn.-Crookston","2024+2022+2023+2025","Whitnee","Curry",NA,471,27854,"D-II"
"21005","Spring Hill",30688,"Whitnei Guidry","Spring Hill","2023","Whitnei","Guidry",NA,543,30191,"D-II"
"21006","McKendree",7447,"Whitney Boschert","McKendree","2019+2020","Whitney","Boschert",NA,464,30138,"D-II"
"21007","Alderson Broaddus",9256,"Whitney Brown","Alderson Broaddus","2017+2016","Whitney","Brown",NA,325,934,"D-II"
"21008","Mary",11729,"Whitney Carnes","Mary","2024+2025","Whitney","Carnes",NA,462,30075,"D-II"
"21009","Union (TN)",13510,"Whitney Christian","Union (TN)","2016","Whitney","Christian",NA,571,30153,"D-II"
"21010","Wilmington (DE)",18921,"Whitney Demora","Wilmington (DE)","2017","Whitney","Demora",NA,594,1460,"D-II"
"21011","Florida Tech",22297,"Whitney Ellis","Florida Tech","2020+2021+2022+2023","Whitney","Ellis",NA,411,230,"D-II"
"21012","Adams St.",24115,"Whitney Fields","Adams St.","2017+2018","Whitney","Fields",NA,321,929,"D-II"
"21013","Rollins",25416,"Whitney Foyer","Rollins","2018","Whitney","Foyer",NA,514,584,"D-II"
"21014","Newberry",31447,"Whitney Halley","Newberry","2016","Whitney","Halley",NA,487,1257,"D-II"
"21015","UNC Pembroke",37633,"Whitney Jackson","UNC Pembroke","2016","Whitney","Jackson",NA,566,537,"D-II"
"21016","Nova Southeastern",40270,"Whitney Kelly","Nova Southeastern","2023+2024","Whitney","Kelly",NA,498,24639,"D-II"
"21017","East Central",40851,"Whitney Kimberlin","East Central","2021+2022","Whitney","Kimberlin",NA,392,8965,"D-II"
"21018","Lane",41581,"Whitney Knighton","Lane","2019+2018+2020","Whitney","Knighton",NA,443,347,"D-II"
"21019","Thomas More",62565,"Whitney Quillen","Thomas More","2016+2017+2018+2019","Whitney","Quillen",NA,558,1402,"D-II"
"21020","Truman St.",64542,"Whitney Richardson","Truman St.","2016","Whitney","Richardson",NA,561,499,"D-II"
"21021","UT Tyler",66212,"Whitney Romero","UT Tyler","2019+2020+2017+2018","Whitney","Romero",NA,569,30028,"D-II"
"21022","Miles",69888,"Whitney Sellers","Miles","2023","Whitney","Sellers",NA,468,422,"D-II"
"21023","Okla. Christian",80698,"Whitney Walde","Okla. Christian","2021+2022+2023+2024","Whitney","Walde",NA,501,30179,"D-II"
"21024","UC-Colo. Springs",81864,"Whitney Weber","UC-Colo. Springs","2016+2017+2018","Whitney","Weber",NA,564,9754,"D-II"
"21025","AUM",82201,"Whitney Wells","AUM","2024+2025","Whitney","Wells",NA,319,30093,"D-II"
"21026","Flagler",84503,"Whitney Woodard","Flagler","2016+2017","Whitney","Woodard",NA,410,30092,"D-II"
"21027","North Georgia",84699,"Whitney Worth","North Georgia","2016+2017","Whitney","Worth",NA,489,30052,"D-II"
"21028","Johnson C. Smith",4126,"Whittney Barringer","Johnson C. Smith","2022+2023+2024","Whittney","Barringer",NA,435,323,"D-II"
"21029","Pace",61491,"Willa Poplawski","Pace","2023+2024+2025","Willa","Poplawski",NA,503,533,"D-II"
"21030","Jefferson",36272,"Winnai Hoyt","Jefferson","2019+2020+2021+2022+2023","Winnai","Hoyt",NA,433,543,"D-II"
"21031","Cal Poly Humboldt",80076,"Winona Vigil","Cal Poly Humboldt","2016+2017+2018","Winona","Vigil",NA,353,291,"D-II"
"21032","Washburn",33793,"Winter Henry","Washburn","2019+2020","Winter","Henry",NA,579,2814,"D-II"
"21033","Minot St.",52812,"Wyniah Mintz","Minot St.","2020","Wyniah","Mintz",NA,473,30125,"D-II"
"21034","Missouri Western",36934,"Wynter Hurst","Mont. St. Billings + Missouri Western","2025+2024","Wynter","Hurst",NA,476,9013,"D-II"
"21035","Carson-Newman",54116,"Wynter Morris","Carson-Newman","2024+2025","Wynter","Morris",NA,361,1000,"D-II"
"21036","Goldey-Beacom",62732,"Wynter Radcliffe","North Greenville + Goldey-Beacom","2022+2023+2024+2025","Wynter","Radcliffe",NA,423,8366,"D-II"
"21037","Kentucky St.",81811,"Wynter Webb","Kentucky St.","2018","Wynter","Webb",NA,436,332,"D-II"
"21038","Roosevelt",69945,"Xenia Senisais","Roosevelt","2016","Xenia","Senisais",NA,515,2807,"D-II"
"21039","Florida Tech",22393,"Xiarysse Emerenciana","Florida Tech","2018+2019","Xiarysse","Emerenciana",NA,411,230,"D-II"
"21040","Western N.M.",77981,"Xitlali Trejo","Western N.M.","2024","Xitlali","Trejo",NA,589,1445,"D-II"
"21041","San Fran. St.",2604,"Xochitl Atayde","San Fran. St.","2025","Xochitl","Atayde",NA,523,628,"D-II"
"21042","Eastern N.M.",77982,"Xochitl Trejo","Eastern N.M.","2024+2025","Xochitl","Trejo",NA,394,206,"D-II"
"21043","Fayetteville St.",61570,"Xztashya Porter","Fayetteville St.","2024+2025","Xztashya","Porter",NA,405,223,"D-II"
"21044","Edward Waters",78677,"Ya'asante Tyler","Edward Waters","2021","Ya'asante","Tyler",NA,397,30244,"D-II"
"21045","Newberry",83575,"Yahaira Williams","Newberry","2024+2023","Yahaira","Williams",NA,487,1257,"D-II"
"21046","Bridgeport",65874,"Yalitza Rodriguez","Bridgeport","2017+2018","Yalitza","Rodriguez",NA,349,74,"D-II"
"21047","American Int'l",46106,"Yami Lopez-perez","American Int'l","2017+2018","Yami","Lopez-perez",NA,327,22,"D-II"
"21048","Anderson (SC)",43833,"Yas Laureano","Anderson (SC)","2020+2021+2022+2023","Yas","Laureano",NA,328,13028,"D-II"
"21049","Western N.M.",27319,"Yasmeen Gastelum","Western N.M.","2016+2017+2018+2019","Yasmeen","Gastelum",NA,589,1445,"D-II"
"21050","Miles",15832,"Yasmin Cottingham","Miles","2020+2021+2019","Yasmin","Cottingham",NA,468,422,"D-II"
"21051","Walsh",65063,"Yasmine Rivera","Walsh","2017+2018+2019+2020","Yasmine","Rivera",NA,578,30141,"D-II"
"21052","Saint Augustine's",77032,"Yasmine Thompson","Saint Augustine's","2020+2022","Yasmine","Thompson",NA,517,594,"D-II"
"21053","Lubbock Christian",39410,"Yaya Kaaialii","Lubbock Christian","2025","Yaya","Kaaialii",NA,455,30177,"D-II"
"21054","Mo. Southern St.",79498,"Yazm Vargas","Mo. Southern St.","2024","Yazm","Vargas",NA,477,9012,"D-II"
"21055","Delta St.",37635,"Yazmin Jackson","Delta St.","2024","Yazmin","Jackson",NA,388,181,"D-II"
"21056","Mo. Southern St.",79499,"Yazmin Vargas","Mo. Southern St.","2021+2022+2023+2024","Yazmin","Vargas",NA,477,9012,"D-II"
"21057","Virginia Union",45046,"Yazmine Lewis","Virginia Union","2017+2018+2019+2020","Yazmine","Lewis",NA,577,744,"D-II"
"21058","Mercy",37835,"Yazzy Jameson","Mercy","2018+2019","Yazzy","Jameson",NA,466,407,"D-II"
"21059","Claflin",64429,"Yemaya Rich","Claflin","2016+2017+2018+2019","Yemaya","Rich",NA,374,30058,"D-II"
"21060","Southern Conn. St.",23098,"Yesenia Evaristo","Southern Conn. St.","2016+2017","Yesenia","Evaristo",NA,536,658,"D-II"
"21061","Edward Waters",53864,"Yessenia Moreno","Edward Waters","2016","Yessenia","Moreno",NA,397,30244,"D-II"
"21062","Southwest Baptist",29024,"Yezzania Gonzalez","Southwest Baptist","2016+2017+2018+2019","Yezzania","Gonzalez",NA,540,2755,"D-II"
"21063","Mercy",7789,"Ylannah Bowman","Mercy","2019+2020+2021+2022","Ylannah","Bowman",NA,466,407,"D-II"
"21064","Clark Atlanta",6408,"Ymari Blackmon","Clark Atlanta","2023+2024","Ymari","Blackmon",NA,376,144,"D-II"
