"","team_id","player_id","season","player","ip","ha","bb","hb","so","hr_a","era","opp_avg","whip","fip","team"
"220",372,22668,2025,"Olivia Engler",126.2,142,43,2,83,3,"2.376",0.262,1.476,"2.463","Luther"
"221",10870,67376,2025,"Madelayne Ruffner",126.2,58,25,5,248,3,"0.829",0.129,0.695,"-0.499","Shepherd"
"222",25,25026,2025,"Cheyenne Floyd",126.1,78,44,10,138,9,"1.775",0.173,1.046,"2.424","Angelo St."
"223",193,17090,2025,"Cassidy Curd",126.1,115,43,7,138,18,"3.051",0.229,1.307,"3.256","Duke"
"224",436,7439,2025,"Ashley Borowitz",126.1,100,38,10,103,5,"2.607",0.204,1.173,"2.424","Mo.-St. Louis"
"225",578,50422,2025,"Maggie McCray",126.1,80,54,14,204,4,"2.163",0.17,1.173,"1.196","Roanoke"
"226",1004,67491,2025,"Bailie Runner",126.1,154,68,15,64,10,"4.652",0.293,1.875,"4.386","Central Ark."
"227",10,8017,2025,"Katie Bracken",126,124,37,15,131,5,"2.776",0.243,1.396,"2.075","Alabama Huntsville"
"228",54,38659,2025,"Kennedy Joachim",126,138,26,8,129,9,"3.056",0.258,1.365,"2.090","Bemidji St."
"229",30002,70469,2025,"Ashlan Sensing",126,98,20,3,98,5,"1.610",0.205,0.96,"1.908","Trevecca Nazarene"
"230",395,7960,2025,"Cora Boyle",125.3,146,22,2,78,7,"3.392",0.275,1.35,"2.456","Maryville (MO)"
"231",1314,44156,2025,"Ava Laurent",125.3,88,70,4,146,16,"2.504",0.188,1.288,"3.497","Pittsburg St."
"232",67,14718,2025,"Kelly Colleran",125.2,120,47,10,83,19,"3.681",0.233,1.41,"4.408","Boston College"
"233",728,64304,2025,"Sara Reid",125.2,195,31,11,92,8,"5.179",0.342,1.885,"2.766","Upper Iowa"
"234",30262,47379,2025,"Bella MacFarlane",125.2,177,47,14,58,6,"4.344",0.314,1.893,"3.554","Jessup"
"235",419,1540,2025,"Leila Ammon",125.1,149,45,1,88,10,"2.849",0.267,1.556,"3.134","Middle Tenn."
"236",601,23165,2025,"Ainsley Evanetski",125.1,115,34,2,156,16,"2.959",0.235,1.204,"2.432","St. John Fisher"
"237",745,6006,2025,"Lauren Bible",125.1,84,35,6,66,7,"1.788",0.186,0.998,"3.054","Va. Wesleyan"
"238",27892,18985,2025,"Madison DeMaio",125.1,116,51,7,100,3,"2.628",0.23,1.39,"2.504","Farmingdale St."
"239",29,56148,2025,"Devyn Netz",125,100,19,4,104,19,"2.408",0.209,0.984,"3.264","Arizona"
"240",283,23496,2025,"Emma Falen",125,127,43,6,106,7,"3.640",0.247,1.408,"2.608","Hofstra"
"241",127,80034,2025,"Alina Varga",124.3,110,115,18,87,9,"3.421",0.228,1.947,"5.140","Central Conn. St."
"242",116,48106,2025,"Olivia Manchester",124.2,133,28,7,101,15,"2.921",0.256,1.348,"3.187","Canisius"
"243",130,8998,2025,"Emily Brouse",124.2,112,76,7,122,9,"3.596",0.228,1.565,"3.379","Central Mo."
"244",381,73931,2025,"Karissa Spring",124.2,157,55,12,78,25,"4.884",0.287,1.796,"5.367","Manhattan"
"245",757,46216,2025,"Sydney Long",124.2,164,39,9,83,8,"4.603",0.302,1.7,"3.058","Wayne St. (MI)"
"246",59,84669,2025,"Josie Wise",124.1,124,31,2,118,8,"2.872",0.248,1.263,"2.135","Bethany (WV)"
"247",785,18043,2025,"Kenna Davis",124.1,100,34,2,128,7,"1.688",0.21,1.093,"1.942","Willamette"
"248",514,7169,2025,"Kenna Bommarito",124,151,32,7,112,28,"4.290",0.279,1.532,"4.473","Oakland"
"249",576,69479,2025,"Kathryn Schmierer",124,154,37,19,55,18,"4.118",0.285,1.692,"4.753","Rider"
"250",757,24566,2025,"Grace Fisher",124,143,53,9,78,11,"4.121",0.271,1.653,"3.795","Wayne St. (MI)"
"251",517,44954,2025,"Ashley Lenser",123.3,172,31,2,103,1,"3.729",0.304,1.655,"1.641","Ohio Northern"
"252",8744,76680,2025,"Alexis Taylor",123.3,152,32,10,104,12,"3.672",0.284,1.566,"2.997","Southwestern Okla."
"253",370,36577,2025,"Jessica Hubbard",123.2,137,57,28,99,19,"4.248",0.259,1.796,"4.860","LMU (CA)"
"254",490,49712,2025,"Carly Maxton",123.2,115,51,12,111,16,"3.452",0.228,1.439,"3.815","NC State"
"255",595,60687,2025,"Ellie Peterson",123.2,135,49,16,84,10,"4.248",0.266,1.618,"3.670","Saint Benedict"
"256",407,8208,2025,"Skylar Brandemarte",123.1,119,17,6,77,3,"1.364",0.237,1.153,"2.027","Mercy"
"257",545,61470,2025,"Kyra Pittman",123.1,140,47,17,45,29,"5.162",0.266,1.653,"6.282","Pittsburgh"
"258",742,44900,2025,"Emma Lemley",123.1,84,41,10,157,15,"2.500",0.182,1.096,"2.676","Virginia Tech"
"259",21830,74559,2025,"Megan Steinmeyer",123.1,113,47,14,71,7,"3.352",0.227,1.412,"3.471","Piedmont"
"260",39,28098,2025,"Ansley Gibson",123,134,48,9,71,17,"2.900",0.259,1.552,"4.431","Augusta"
"261",2683,32841,2025,"Lillian Hartsell",123,155,32,5,120,24,"4.208",0.287,1.56,"3.887","Belmont Abbey"
"262",127,31813,2025,"Liz Hamilton",122.3,141,44,14,100,11,"3.876",0.277,1.621,"3.353","Central Conn. St."
"263",22989,35886,2025,"Georgia Holzer",122.3,197,51,8,64,14,"5.529",0.345,2.085,"4.281","Lyon"
"264",246,44926,2025,"Maggie Lenda",122.2,155,38,13,104,5,"3.083",0.289,1.68,"2.482","Gannon"
"265",262,20578,2025,"Karli Dorr",122.2,143,47,4,117,8,"3.200",0.271,1.584,"2.588","Grand Valley St."
"266",384,62888,2025,"Annabella Putnam",122.2,139,74,21,104,6,"4.400",0.266,1.91,"3.665","Mansfield"
"267",628,76393,2025,"Mari Takeda Bajan",122.2,121,59,10,56,6,"3.309",0.253,1.548,"3.810","San Fran. St."
"268",639,22234,2025,"Alissa Eimont",122.2,120,64,17,86,15,"3.714",0.24,1.641,"4.571","Siena"
"269",11403,21262,2025,"Emma Duncan",122.2,83,49,9,89,7,"1.597",0.182,1.149,"3.109","Colo. Christian"
"270",15646,15459,2025,"Kierstin Cooper",122.2,125,46,8,101,11,"3.312",0.247,1.46,"3.240","Barton"
"271",30095,27406,2025,"Sauren Garton",122.2,152,76,13,75,24,"6.333",0.284,1.964,"5.896","Utah Tech"
"272",30125,6742,2025,"Jasmine Blizzard",122.2,115,29,5,70,10,"2.113",0.239,1.215,"3.150","Minot St."
"273",30125,25039,2025,"Reegan Floyd",122.2,133,25,9,92,9,"2.282",0.264,1.361,"2.685","Minot St."
"274",30198,72457,2025,"Jayline Sloss",122.2,121,68,34,95,5,"2.567",0.24,1.817,"3.875","Cal St. San Marcos"
"275",522,43623,2025,"Sam Landry",122.1,89,26,9,131,13,"1.944",0.192,1.013,"2.498","Oklahoma"
"276",30114,85670,2025,"Gretchen Yanss",122.1,152,40,4,95,9,"4.178",0.284,1.603,"2.882","Penn St.-Abington"
"277",9004,43849,2025,"Julia Lapp",122,199,38,8,39,10,"5.164",0.344,2.008,"3.957","Georgian Court"
"278",30180,16928,2025,"Harley Culie",122,108,53,7,104,8,"2.637",0.225,1.376,"3.022","Rogers St."
"279",9004,6674,2025,"Janelle Blaszka",121.3,131,73,21,81,7,"4.996",0.261,1.846,"4.131","Georgian Court"
"280",30128,21280,2025,"Maddi Duncan",121.3,84,29,10,144,5,"1.779",0.183,1.008,"1.531","Sioux Falls"
"281",236,4962,2025,"Holly Beeman",121.2,130,25,4,76,10,"2.533",0.257,1.308,"2.935","Fordham"
"282",640,41368,2025,"Piper Kinney",121.2,141,37,5,125,6,"3.566",0.265,1.504,"2.022","Simmons"
"283",1015,19686,2025,"Gabby Dickerson",121.2,115,52,8,88,10,"3.053",0.23,1.44,"3.503","Christian Brothers"
"284",2810,73454,2025,"Victoria Sossaman",121.2,95,33,9,104,3,"1.898",0.203,1.126,"2.047","St. Thomas (TX)"
"285",11416,26748,2025,"Jessalyn Gallegos",121.2,105,30,8,128,11,"1.844",0.222,1.177,"2.408","Colorado Mesa"
"286",30028,6582,2025,"Cera Blanchard",121.2,81,36,6,120,0,"0.979",0.175,1.012,"1.462","UT Tyler"
"287",18,74795,2025,"Kendall Steward",121.1,119,49,7,111,0,"2.368",0.246,1.444,"1.954","Alfred"
"288",444,10208,2025,"Rylie Burney",121.1,202,69,11,40,18,"7.162",0.342,2.327,"5.651","Morehead St."
"289",446,24862,2025,"Victoria Fletcher",121.1,126,30,4,96,3,"2.710",0.25,1.318,"1.980","Morgan St."
"290",455,7427,2025,"Tareyn Born",121.1,83,47,5,92,7,"2.479",0.18,1.112,"2.919","Muskingum"
"291",230,33879,2025,"Alex Hendrian",121,133,21,9,38,7,"3.121",0.26,1.346,"3.267","Florida Tech"
"292",257,66382,2025,"Randi Roelling",121,116,84,7,91,22,"3.818",0.234,1.711,"5.516","Georgia"
"293",38,58636,2025,"Morgan Paaske",120.3,155,53,1,87,7,"4.056",0.289,1.73,"3.054","Augsburg"
"294",458,7798,2025,"Brooke Bowling",120.3,139,81,14,86,18,"5.153",0.266,1.935,"5.270","Charlotte"
"295",632,24595,2025,"Nia Fisher",120.2,168,61,13,93,3,"5.166",0.299,2.007,"3.022","Savannah St."
"296",30137,82565,2025,"Allison Weilnau",120.2,115,26,5,95,1,"2.146",0.238,1.21,"1.704","Malone"
"297",30193,38382,2025,"Cassidy Jenkins",120.2,152,29,7,63,20,"4.466",0.295,1.558,"4.405","Emmanuel (GA)"
"298",8,8726,2025,"Jocelyn Briski",120,114,59,5,86,5,"2.739",0.231,1.482,"3.108","Alabama"
"299",30120,59328,2025,"Sydney Parra",120,138,32,5,48,8,"3.147",0.275,1.457,"3.391","William Jewell"
"300",433,30757,2025,"Miali Guachino",119.3,95,59,18,160,10,"2.977",0.202,1.435,"2.742","Ole Miss"
"301",43,52562,2025,"Samantha Miener",119.2,139,36,29,45,8,"3.041",0.273,1.704,"4.146","Austin Peay"
"302",688,41864,2025,"Madison Knight",119.2,114,55,7,97,11,"3.570",0.239,1.472,"3.529","Syracuse"
"303",9,51230,2025,"Caroline McLendon",119.1,127,38,12,70,15,"3.876",0.257,1.485,"4.120","UAB"
"304",48,44129,2025,"Riley Lauffer",119.1,146,64,11,69,11,"3.811",0.282,1.851,"4.326","Charleston So."
"305",144,5167,2025,"MaKyla Bell",119.1,194,89,20,32,11,"9.212",0.348,2.54,"5.803","Clark Atlanta"
"306",277,42382,2025,"Addison Kostrencich",119.1,146,26,6,46,14,"3.518",0.285,1.491,"3.958","Hawaii"
"307",697,40678,2025,"Emiley Kennedy",119.1,86,58,12,111,13,"2.878",0.192,1.309,"3.717","Texas A&M"
"308",24639,21571,2025,"Cassidy Duskin",119.1,126,29,25,58,3,"2.173",0.266,1.51,"3.113","Nova Southeastern"
"309",30042,64689,2025,"Emily Reynolds",119.1,171,24,1,57,0,"3.928",0.313,1.642,"2.073","Mitchell"
"310",995,57263,2025,"Katie O'Connor",119,120,30,15,54,6,"3.291",0.24,1.385,"3.282","Caldwell"
"311",1462,77314,2025,"Jillian Thomas",119,105,31,11,107,17,"2.821",0.223,1.234,"3.517","Wingate"
"312",329,47104,2025,"Nikki Lusnia",118.3,108,59,7,122,5,"2.649",0.225,1.463,"2.560","Kean"
"313",813,76719,2025,"Emma Taylor",118.3,159,47,12,70,11,"5.067",0.299,1.835,"3.915","Yale"
"314",30118,66343,2025,"Taylor Rodriguez",118.3,104,21,9,57,3,"1.532",0.218,1.128,"2.526","Dominican (CA)"
"315",789,45029,2025,"Sadie Leonard",118.2,52,30,1,212,2,"0.885",0.126,0.7,"-0.172","Williams"
"316",1257,82918,2025,"Natalie Wescott",118.2,219,43,6,65,21,"7.266",0.372,2.262,"4.847","Newberry"
"317",2798,2246,2025,"Skylar Arent",118.2,123,29,9,96,3,"2.359",0.254,1.356,"2.071","Albertus Magnus"
"318",19117,1408,2025,"Franchesca Alvaro",118.2,119,48,6,90,7,"2.831",0.249,1.457,"3.015","Salem (WV)"
"319",30138,80519,2025,"Ellie Vetter",118.2,99,60,21,92,7,"3.249",0.216,1.519,"3.666","McKendree"
"320",1433,7432,2025,"Kennadi Borngrebe",118.1,95,85,12,145,2,"2.132",0.208,1.624,"2.628","Wayne St. (NE)"
"321",2807,17297,2025,"Riley Czarnecki",118.1,144,56,11,66,5,"3.666",0.278,1.782,"3.532","Roosevelt"
"322",28755,2547,2025,"Victoria Ash",118.1,143,42,4,47,11,"3.849",0.287,1.599,"3.982","FGCU"
"323",257,3041,2025,"Lilli Backes",118,117,58,17,117,12,"3.619",0.246,1.627,"3.646","Georgia"
"324",1071,32671,2025,"Jordan Harrison",117.3,131,29,7,108,13,"3.625",0.266,1.418,"2.918","Emporia St."
"325",9223,63731,2025,"Kylie Rast",117.3,120,46,4,122,5,"2.909",0.252,1.442,"2.154","North Greenville"
"326",1099,29729,2025,"Emily Graham",117.1,182,20,10,61,4,"5.486",0.326,1.806,"2.570","Gordon"
"327",5,81685,2025,"Macy Walters",117,127,33,5,50,20,"3.826",0.26,1.409,"4.740","Akron"
"328",380,65173,2025,"Alysen Rieth",117,155,84,6,101,8,"4.902",0.3,2.092,"3.869","Maine"
"329",635,11909,2025,"Kelsey Carr",117,116,41,6,82,12,"3.291",0.246,1.393,"3.537","Seton Hall"
"330",686,28862,2025,"Lilly Goldberg",117,78,20,6,133,3,"0.956",0.173,0.888,"1.128","Swarthmore"
"331",1400,83238,2025,"Amanda White",117,69,44,7,81,2,"1.137",0.16,1.026,"2.545","Texas Lutheran"
"332",2807,31970,2025,"Kailey Hancock",117,153,24,3,52,6,"3.467",0.302,1.537,"2.870","Roosevelt"
"333",9684,18652,2025,"Kami DeGaetani",117,111,22,3,68,2,"2.214",0.234,1.162,"2.101","Saint Elizabeth"
"334",30259,41342,2025,"Cierra Kinlaw",117,130,36,6,74,17,"3.826",0.263,1.469,"4.099","USC Beaufort"
"335",155,82273,2025,"Taylor Wayne",116.3,159,73,15,59,4,"5.090",0.306,2.113,"4.094","Colo. Sch. of Mines"
"336",305,30359,2025,"Hailey Griffin",116.3,95,37,5,109,7,"2.877",0.207,1.173,"2.391","Indiana St."
"337",519,52966,2025,"Skipp Miller",116.3,107,45,15,101,16,"3.236",0.232,1.43,"3.992","Ohio"
"338",1013,22385,2025,"Chloe Elliott",116.3,148,22,7,83,10,"3.536",0.288,1.515,"2.837","Charleston (WV)"
"339",1071,63141,2025,"Gracie Rabe",116.3,122,20,6,71,13,"2.997",0.248,1.267,"3.299","Emporia St."
"340",2743,38007,2025,"Larissa Jacquez",116.2,84,56,4,119,5,"1.501",0.196,1.235,"2.460","UIW"
"341",655,44004,2025,"Macie LaRue",116.1,97,42,6,110,2,"1.985",0.209,1.246,"1.970","Southeastern La."
"342",717,19752,2025,"Sophia DiCocco",116.1,125,13,0,69,2,"2.345",0.26,1.186,"1.773","Tufts"
"343",1395,69805,2025,"Shelby Schultz",116.1,120,32,3,150,11,"2.706",0.253,1.332,"1.953","Tarleton St."
"344",12799,71242,2025,"Kaylin Shields",116.1,151,46,3,80,9,"4.639",0.292,1.721,"3.295","Wheeling"
"345",203,29746,2025,"Natalye Graham",116,158,29,7,101,6,"4.401",0.304,1.671,"2.262","East. Mennonite"
"346",499,39308,2025,"Kaylyn Jones",116,106,43,8,100,10,"2.595",0.231,1.353,"3.116","Truman St."
"347",435,52918,2025,"Mia Miller",115.3,140,44,9,110,12,"4.651",0.276,1.665,"3.220","Missouri S&T"
"348",746,6102,2025,"Eden Bigham",115.3,79,65,17,111,6,"2.237",0.178,1.39,"3.281","Virginia"
"349",1009,65414,2025,"Terin Ritz",115.3,94,20,4,101,6,"1.693",0.211,1.019,"1.951","Central Okla."
"350",39,73830,2025,"Madalyn Spinks",115.2,124,54,10,58,6,"3.273",0.259,1.628,"3.733","Augusta"
"351",93,6436,2025,"Brooke Blackmon",115.2,118,55,20,92,9,"3.576",0.244,1.671,"3.768","CSUSB"
"352",386,55496,2025,"Kiley Myers",115.2,92,14,4,91,2,"1.453",0.206,0.952,"1.518","Marist"
"353",412,48468,2025,"Kiersten Margoupis",115.2,161,34,8,57,4,"4.788",0.313,1.758,"2.954","Methodist"
"354",281,39904,2025,"Darian Kanno",115.1,68,33,11,147,0,"0.667",0.159,0.971,"0.996","Hiram"
"355",537,9829,2025,"Summer Bullard",115.1,109,48,8,104,4,"2.487",0.237,1.43,"2.504","UNC Pembroke"
"356",732,47652,2025,"Hailey Maestretti",115.1,156,38,16,59,13,"3.950",0.303,1.823,"4.249","Utah"
"357",9011,69466,2025,"Morgan Schmidt",115.1,110,41,7,119,7,"3.643",0.235,1.37,"2.374","Fort Hays St."
"358",769,39634,2025,"Tessa Juett",115,143,64,16,108,23,"5.474",0.279,1.937,"5.206","Western Caro."
"359",249,64071,2025,"Anna Reed",114.3,107,25,3,110,5,"2.315",0.229,1.175,"1.782","George Washington"
"360",355,22922,2025,"Elena Escobar",114.3,91,35,8,131,15,"2.134",0.208,1.167,"2.940","Liberty"
"361",405,83358,2025,"Shelby White",114.3,167,36,11,41,10,"4.756",0.319,1.864,"4.046","Menlo"
"362",146,24670,2025,"Devin Fitzpatrick",114.2,104,17,6,76,3,"1.834",0.222,1.109,"2.016","Clarkson"
"363",153,70554,2025,"Maya Servedio",114.2,149,35,14,85,8,"4.398",0.295,1.728,"3.107","Colgate"
"364",224,5137,2025,"Cecelia Bell",114.2,129,26,6,44,2,"2.871",0.271,1.405,"2.697","Ferris St."
"365",1222,45565,2025,"Addison Lindemann",114.2,149,69,13,81,9,"4.402",0.297,2.017,"4.155","Midwestern St."
"366",30178,9087,2025,"Chloe Brown",114.2,176,55,3,46,6,"4.337",0.327,2.042,"3.796","Northwestern Okla."
"367",414,13368,2025,"Lea Chevrier",114.1,130,85,23,84,14,"4.229",0.269,2.084,"5.360","Miami (OH)"
"368",1460,70990,2025,"Delani Sheehan",114,107,60,4,110,0,"2.579",0.232,1.5,"2.154","Wilmington (DE)"
"369",30035,66717,2025,"Emmy Romportl",114,161,48,3,72,4,"5.035",0.319,1.86,"2.935","Crown (MN)"
"370",528,27032,2025,"Ellie Garcia",113.3,114,39,26,81,13,"3.076",0.243,1.573,"4.175","Oregon St."
"371",647,11023,2025,"Destiny Calloway",113.3,136,39,13,55,2,"3.199",0.282,1.652,"3.033","South Carolina St."
"372",222,76004,2025,"Julia Swan",113.2,106,43,15,112,3,"2.647",0.229,1.442,"2.303","FDU"
"373",382,54767,2025,"Emily Mottoshiski",113.2,118,31,5,58,2,"1.849",0.253,1.356,"2.558","Manhattanville"
"374",30044,8665,2025,"Paige Brightwell",113.2,89,24,4,110,2,"1.172",0.202,1.031,"1.431","Penn St.-Berks"
"375",30054,86177,2025,"Paola Zamacona",113.2,164,84,12,35,13,"6.095",0.318,2.287,"5.804","Newman"
"376",302,83536,2025,"Jasmine Whorley",113.1,151,68,11,49,18,"5.560",0.3,2.03,"5.692","UIC"
"377",311,69844,2025,"Lauren Schurman",113.1,136,48,7,61,9,"3.401",0.271,1.687,"3.813","Iowa St."
"378",315,12123,2025,"Kat Carter",113.1,108,44,3,86,7,"2.531",0.229,1.367,"2.929","Jacksonville St."
"379",370,57291,2025,"Lindsey O'Dell",113.1,173,76,13,64,16,"5.741",0.329,2.31,"5.460","LMU (CA)"
"380",391,49559,2025,"Kya Matter",113,104,50,10,122,9,"3.779",0.228,1.451,"2.869","UMBC"
"381",459,81823,2025,"Salem Ward",113,111,47,19,83,8,"2.664",0.234,1.566,"3.604","UNC Greensboro"
"382",781,59985,2025,"Bella Peinado",113,184,26,4,23,12,"4.088",0.336,1.894,"4.170","Whittier"
"383",1012,27305,2025,"Kenzi Garner",113,151,31,5,39,18,"4.336",0.293,1.655,"4.736","Chadron St."
"384",1460,31004,2025,"Kylee Gunkle",113,97,47,16,80,5,"3.033",0.214,1.415,"3.231","Wilmington (DE)"
"385",17094,7374,2025,"Kimberly Bordeaux",113,113,53,8,95,3,"3.779",0.245,1.54,"2.683","William Peace"
"386",725,37758,2025,"Breanna Izzo",112.3,122,43,4,100,4,"3.472",0.249,1.497,"2.338","Army West Point"
"387",30090,28702,2025,"Kylie Goad",112.2,133,35,10,42,23,"4.227",0.285,1.581,"5.508","Tex. A&M Int'l"
"388",765,22098,2025,"Makenzie Edwards",112.1,110,41,18,93,15,"2.865",0.234,1.504,"4.055","West Chester"
"389",803,6616,2025,"Anna Blanford",112.1,156,28,8,91,3,"4.492",0.311,1.711,"2.088","Wis.-Stout"
"390",30180,68440,2025,"Jade Sanders",112.1,100,45,1,98,5,"2.242",0.223,1.299,"2.462","Rogers St."
"391",30197,82949,2025,"Belle West",112.1,139,33,9,57,4,"2.989",0.28,1.61,"2.969","Belhaven"
"392",306,15506,2025,"Brianna Copeland",112,129,97,16,135,18,"5.058",0.263,2.159,"5.103","Indiana"
"393",772,72932,2025,"Rylan Smith",112,99,73,7,106,22,"3.562",0.224,1.598,"5.204","Western Ky."
"394",1096,39405,2025,"Shelby Jones",112,129,28,4,86,16,"4.059",0.267,1.436,"3.578","Georgia College"
"395",423,60865,2025,"Nicolina Pezzone",111.3,133,27,1,110,11,"3.503",0.279,1.439,"2.463","Millersville"
"396",543,1049,2025,"Delaney Alix",111.3,84,20,8,123,1,"1.565",0.194,1.002,"1.067","Jefferson"
"397",1092,26224,2025,"Hannah Frye",111.3,128,56,5,46,10,"3.441",0.266,1.689,"4.375","Gardner-Webb"
"398",2915,30180,2025,"Abby Greenwood",111.3,104,27,5,103,4,"2.442",0.233,1.216,"1.881","Wofford"
"399",206,30929,2025,"Miranda Guillen",111.2,97,74,17,116,13,"3.763",0.219,1.685,"4.282","Eastern N.M."
"400",15882,42670,2025,"Josie Krieman",111.2,160,37,3,126,1,"5.013",0.318,1.791,"1.335","Rosemont"
"401",219,65129,2025,"Kate Ridgway",111.1,121,72,33,83,9,"3.774",0.252,2.031,"4.790","Evansville"
"402",367,86108,2025,"Alyssa Zabala",111.1,148,53,5,74,15,"3.903",0.305,1.853,"4.387","Louisville"
"403",459,13165,2025,"Jorde Chartrand",111.1,81,60,4,81,9,"1.763",0.197,1.304,"3.722","UNC Greensboro"
"404",497,1633,2025,"Anneca Anderson",111.1,81,74,11,63,9,"3.333",0.192,1.491,"4.610","North Texas"
"405",735,46313,2025,"Azalya Lopez",111.1,96,55,8,88,10,"2.704",0.216,1.429,"3.685","Valparaiso"
"406",793,69782,2025,"Jacie Schultz",111.1,99,25,5,69,2,"1.131",0.224,1.158,"2.203","Wis.-Eau Claire"
"407",30092,37098,2025,"Alyssa Hunter",111.1,115,56,18,67,18,"4.218",0.257,1.7,"5.296","Flagler"
"408",297,14257,2025,"Jordan Closs",111,92,31,4,125,6,"2.018",0.211,1.144,"1.796","Illinois Col."
"409",77,42328,2025,"Kaysen Korth",110.3,103,38,9,94,8,"2.211",0.232,1.354,"2.914","BYU"
"410",108,30476,2025,"Caroline Grimes",110.3,154,38,9,72,19,"4.738",0.303,1.814,"4.602","UC Davis"
"411",606,78770,2025,"Taylor Trowbridge",110.3,92,54,13,78,8,"3.032",0.214,1.435,"3.745","Saint Joseph's"
"412",1434,84457,2025,"Sydney Wilson",110.3,100,46,12,122,0,"2.148",0.223,1.426,"1.768","Waynesburg"
"413",1438,60818,2025,"Kadence Pettit",110.3,119,35,4,64,2,"2.964",0.255,1.423,"2.535","West Liberty"
"414",170,66444,2025,"Jillian Rogers",110.2,78,34,8,157,3,"1.391",0.182,1.084,"1.054","Curry"
"415",505,3577,2025,"Brooklyn Ballis",110.2,160,35,6,63,12,"4.878",0.321,1.819,"3.785","Northern Ky."
"416",563,15473,2025,"Morgan Cooper",110.2,110,35,14,75,17,"3.357",0.243,1.439,"4.373","Radford"
"417",576,30605,2025,"Anna-Mari Groskritz",110.2,98,50,13,113,14,"2.851",0.225,1.457,"3.712","Rider"
"418",1170,11969,2025,"Faith Carrigan",110.2,141,53,9,84,19,"3.801",0.295,1.837,"4.798","Lenoir-Rhyne"
"419",30135,35680,2025,"Annika Hollingsworth",110.2,145,43,9,69,10,"4.054",0.298,1.783,"3.739","California Baptist"
"420",65,73549,2025,"Callie Sowers",110.1,88,36,9,115,12,"2.539",0.207,1.206,"2.953","Bloomsburg"
"421",93,80062,2025,"Samantha Vargas",110.1,126,37,13,47,6,"2.477",0.272,1.597,"3.616","CSUSB"
"422",222,71490,2025,"Brooklyn Shroyer",110.1,97,41,13,135,4,"2.665",0.219,1.369,"1.892","FDU"
"423",1057,530,2025,"AJ Agers",110.1,114,31,11,54,0,"2.539",0.254,1.414,"2.563","Drury"
"424",2678,369,2025,"Kayla Adams",110.1,102,45,4,126,2,"2.348",0.231,1.369,"1.684","Ark.-Pine Bluff"
"425",591,37627,2025,"Macy Irelan",110,52,25,6,151,6,"1.273",0.133,0.755,"1.209","Saginaw Valley"
"426",929,58770,2025,"Celie Page",110,248,48,7,35,29,"9.545",0.422,2.755,"6.691","Adams St."
"427",593,67793,2025,"Sam Ryan",109.3,106,26,1,41,4,"2.486",0.241,1.211,"2.864","St. Anselm"
"428",365,5812,2025,"Sydney Berzon",109.2,99,30,9,87,8,"2.425",0.223,1.258,"2.828","LSU"
"429",502,19967,2025,"Isabelle Dinapoli",109.2,150,77,14,53,17,"6.201",0.314,2.201,"5.943","Northern Colo."
"430",518,7675,2025,"Lorin Boutte",109.2,117,40,10,107,25,"4.407",0.255,1.524,"4.781","Ohio St."
"431",549,81074,2025,"Devin Waddell",109.2,124,32,12,42,0,"2.174",0.266,1.534,"2.838","Pomona-Pitzer"
"432",560,11180,2025,"Caylea Campbell",109.2,140,67,5,88,0,"5.050",0.286,1.936,"2.765","Queens (NY)"
"433",775,6579,2025,"Ava Blanchard",109.2,118,44,9,64,10,"2.938",0.259,1.56,"3.869","Western New Eng."
"434",1226,77642,2025,"Alyssa Thornton",109.2,145,22,8,87,6,"3.832",0.295,1.597,"2.345","Minn.-Morris"
"435",41,43558,2025,"Lexi Lander",109.1,82,35,7,112,1,"1.154",0.192,1.136,"1.622","Augustana (SD)"
"436",101,1280,2025,"Isabella Alonso",109.1,126,28,9,58,12,"4.287",0.277,1.49,"3.780","CSUN"
"437",174,38274,2025,"Sammie Jarvis",109.1,94,59,10,83,5,"3.715",0.218,1.491,"3.370","Davis & Elkins"
"438",349,67007,2025,"Nevaeh Ross",109.1,136,52,19,69,17,"5.316",0.284,1.894,"5.108","Le Moyne"
"439",442,65564,2025,"Sage Rizzi",109.1,97,44,13,77,3,"2.821",0.223,1.41,"2.913","Montclair St."
"440",996,69424,2025,"Tinley Schmidgall",109.1,143,62,10,46,11,"4.995",0.293,1.967,"4.843","Cameron"
"441",1328,36766,2025,"Avery Huffman",109.1,105,77,6,131,4,"3.718",0.238,1.722,"2.757","Rockhurst"
"442",30031,75508,2025,"Ireland Strubbe",109.1,91,36,6,87,6,"1.987",0.218,1.218,"2.675","Northwestern-St. Paul"
"443",1130,65681,2025,"Allie Roberts",109,69,31,6,120,5,"1.797",0.17,0.972,"1.813","Huntingdon"
"444",30146,12494,2025,"Mia Castillo",109,132,35,4,53,5,"3.401",0.291,1.567,"3.097","Azusa Pacific"
"445",30024,68738,2025,"Avery Sapp",108.3,136,62,6,85,17,"5.147",0.288,1.875,"4.744","Utah Valley"
"446",196,2105,2025,"Taylor Apple",108.2,86,66,18,110,13,"3.290",0.202,1.567,"4.253","East Carolina"
"447",400,7147,2025,"Julianne Bolton",108.2,116,49,4,84,13,"3.542",0.256,1.555,"3.872","Massachusetts"
"448",636,26532,2025,"D'Amani Gadson",108.2,134,80,8,51,6,"5.290",0.281,2.046,"4.612","Shaw"
"449",973,29452,2025,"Hannah Gore",108.2,103,18,7,136,4,"3.029",0.251,1.179,"1.065","Berry"
