"","team","game_id","opponent","last","first","ip","ha","er","bb","hb","so","bf","hr_a","go","fo","season","team_id","player"
"10663","Hardin-Simmons","5334325","McMurry","Hood","Jorey",7,3,0,2,0,2,25,0,6,12,2024,271,"Jorey Hood"
"10664","Hardin-Simmons","4502216","Sul Ross St.","Ruiz","Kylie",1,2,3,2,1,1,8,0,0,1,2024,271,"Kylie Ruiz"
"10665","Hardin-Simmons","5334323","LeTourneau","Hood","Jorey",1.2,0,0,0,0,2,5,0,2,1,2024,271,"Jorey Hood"
"10666","Hardin-Simmons","5334328","LeTourneau","Williams","Haven",1.2,4,2,0,0,0,9,0,4,1,2024,271,"Haven Williams"
"10667","Hardin-Simmons","5334323","LeTourneau","Williams","Haven",5.1,4,3,3,0,1,22,0,8,6,2024,271,"Haven Williams"
"10668","Hardin-Simmons","4512465","Schreiner","Hood","Jorey",2,4,2,1,0,1,11,0,2,3,2024,271,"Jorey Hood"
"10669","Hardin-Simmons","4502216","Sul Ross St.","Ontiveros","Paige",2,5,3,0,0,0,11,0,3,2,2024,271,"Paige Ontiveros"
"10670","Hardin-Simmons","4512465","Schreiner","Shakelford","Kelly",5,8,1,2,0,2,27,0,10,2,2024,271,"Kelly Shakelford"
"10671","Hardin-Simmons","4502216","Sul Ross St.","Williams","Haven",2,8,5,0,0,0,15,0,2,4,2024,271,"Haven Williams"
"10672","Hardin-Simmons","5334328","LeTourneau","Salazar","Aubrianna",2,2,1,3,0,0,13,0,3,3,2024,271,"Aubrianna Salazar"
"10673","Hardin-Simmons","4502216","Sul Ross St.","Hood","Jorey",2,4,0,0,0,0,9,0,1,4,2024,271,"Jorey Hood"
"10674","Harding","4503742","Southwestern Okla.","Phillips","Sarah",1,2,0,0,0,1,5,0,0,2,2024,1116,"Sarah Phillips"
"10675","Harding","4503484","Southwestern Okla.","Phillips","Sarah",1,1,0,1,0,0,5,0,0,2,2024,1116,"Sarah Phillips"
"10676","Harding","4511100","Southern Nazarene","Burch","Abby",3,6,1,2,0,0,17,0,1,8,2024,1116,"Abby Burch"
"10677","Harding","4503742","Southwestern Okla.","Price","Riley",6,3,0,2,0,3,23,0,3,12,2024,1116,"Riley Price"
"10678","Harding","4511100","Southern Nazarene","Phillips","Sarah",2,6,2,1,0,0,12,0,1,4,2024,1116,"Sarah Phillips"
"10679","Harding","4511100","Southern Nazarene","Price","Riley",2,1,0,0,0,1,7,0,2,2,2024,1116,"Riley Price"
"10680","Harding","4503484","Southwestern Okla.","Price","Riley",6,3,1,0,0,3,21,1,6,9,2024,1116,"Riley Price"
"10681","Hartford","4512658","Framingham St.","Hassett","Alex",1,0,0,0,0,1,3,0,1,1,2024,272,"Alex Hassett"
"10682","Hartford","4512529","Western New Eng.","Hopkins","Gracie",4,2,0,1,0,4,16,0,6,2,2024,272,"Gracie Hopkins"
"10683","Hartford","4512710","Wentworth","Hassett","Alex",4,6,2,1,0,2,19,0,6,4,2024,272,"Alex Hassett"
"10684","Hartford","4512658","Framingham St.","Mayhood","Carly",6,3,1,1,0,7,25,0,5,7,2024,272,"Carly Mayhood"
"10685","Hartford","4504603","Albertus Magnus","Sealey","Alexis",4,2,0,0,0,5,16,0,3,4,2024,272,"Alexis Sealey"
"10686","Hartford","4512710","Wentworth","Sealey","Alexis",3,1,0,0,1,1,14,0,3,5,2024,272,"Alexis Sealey"
"10687","Hartford","4504603","Albertus Magnus","Hassett","Alex",3,1,0,1,0,1,11,0,2,6,2024,272,"Alex Hassett"
"10688","Hartford","4512529","Western New Eng.","Sealey","Alexis",6,6,1,2,0,3,24,0,3,10,2024,272,"Alexis Sealey"
"10689","Harvard","4518462","Cornell","Flynn","Riley",1.2,0,0,1,1,2,7,0,0,3,2024,275,"Riley Flynn"
"10690","Harvard","4500723","Winthrop","Arrambide","Katie",2,0,0,1,0,3,6,0,2,0,2024,275,"Katie Arrambide"
"10691","Harvard","4509916","Penn","Reed","Anna",7,2,0,1,0,10,26,0,11,0,2024,275,"Anna Reed"
"10692","Harvard","4511441","Cornell","Reed","Anna",7,8,1,0,0,8,27,0,8,3,2024,275,"Anna Reed"
"10693","Harvard","5289487","Dartmouth","Flynn","Riley",0.1,0,1,1,0,0,2,0,0,1,2024,275,"Riley Flynn"
"10694","Harvard","4511174","Cornell","Hunter","Nicolette",1,2,3,2,1,1,8,0,2,0,2024,275,"Nicolette Hunter"
"10695","Harvard","4507744","Princeton","Hunter","Nicolette",2.2,3,1,1,0,3,13,0,3,2,2024,275,"Nicolette Hunter"
"10696","Harvard","5289487","Dartmouth","Reed","Anna",4.2,3,0,0,0,2,18,0,7,5,2024,275,"Anna Reed"
"10697","Harvard","4502845","San Diego","Flynn","Riley",3.1,3,1,1,0,0,16,0,3,7,2024,275,"Riley Flynn"
"10698","Harvard","4511174","Cornell","Flynn","Riley",0.2,1,0,0,0,0,3,0,1,1,2024,275,"Riley Flynn"
"10699","Harvard","4501648","California Baptist","Flynn","Riley",6,6,2,0,3,9,26,0,3,5,2024,275,"Riley Flynn"
"10700","Harvard","5289484","Yale","Flynn","Riley",1,1,0,1,0,0,5,0,1,2,2024,275,"Riley Flynn"
"10701","Harvard","4514101","San Diego","Grace","Ryan",2,1,1,1,0,0,8,0,0,6,2024,275,"Ryan Grace"
"10702","Harvard","4498933","Manhattan","Flynn","Riley",4,0,0,1,1,6,14,0,1,5,2024,275,"Riley Flynn"
"10703","Harvard","4503820","Yale","Reed","Anna",2,2,1,0,0,2,9,0,2,2,2024,275,"Anna Reed"
"10704","Harvard","4514223","Princeton","Reed","Anna",7,8,2,0,0,1,32,0,13,7,2024,275,"Anna Reed"
"10705","Harvard","4516543","Columbia","Flynn","Riley",1.2,2,1,2,1,2,10,1,0,3,2024,275,"Riley Flynn"
"10706","Harvard","4506565","Brown","Reed","Anna",7,5,0,2,0,3,26,0,10,6,2024,275,"Anna Reed"
"10707","Harvard","4512737","Brown","Flynn","Riley",2.2,2,1,1,0,3,11,0,1,4,2024,275,"Riley Flynn"
"10708","Harvard","4498857","Jacksonville","Hunter","Nicolette",3.1,1,0,1,0,2,12,0,7,1,2024,275,"Nicolette Hunter"
"10709","Harvard","4505089","Dartmouth","Flynn","Riley",3.1,9,6,1,2,1,22,1,3,6,2024,275,"Riley Flynn"
"10710","Harvard","4499146","North Florida","Hunter","Nicolette",2,1,0,0,0,1,8,0,4,1,2024,275,"Nicolette Hunter"
"10711","Harvard","5284252","Merrimack","Flynn","Riley",1,1,0,0,0,1,4,0,2,0,2024,275,"Riley Flynn"
"10712","Harvard","4502539","UC San Diego","Reed","Anna",1.1,3,3,1,0,1,8,0,1,2,2024,275,"Anna Reed"
"10713","Harvard","4511174","Cornell","Arrambide","Katie",2,6,3,0,0,3,14,0,3,0,2024,275,"Katie Arrambide"
"10714","Harvard","5289485","Princeton","Reed","Anna",7,8,2,2,0,2,30,0,11,7,2024,275,"Anna Reed"
"10715","Harvard","4508975","Columbia","Flynn","Riley",2.1,0,0,0,0,0,7,0,2,5,2024,275,"Riley Flynn"
"10716","Harvard","4505089","Dartmouth","Hunter","Nicolette",3.2,1,0,0,0,3,12,0,6,2,2024,275,"Nicolette Hunter"
"10717","Harvard","4502152","Sacramento St.","Reed","Anna",7,5,0,2,0,1,33,0,13,7,2024,275,"Anna Reed"
"10718","Harvard","5283029","Boston U.","Hunter","Nicolette",3.1,5,3,2,0,1,17,0,4,5,2024,275,"Nicolette Hunter"
"10719","Harvard","4507424","Princeton","Hunter","Nicolette",3.1,2,0,3,0,4,15,0,6,0,2024,275,"Nicolette Hunter"
"10720","Harvard","4502539","UC San Diego","Flynn","Riley",3.1,5,1,0,0,3,15,0,0,7,2024,275,"Riley Flynn"
"10721","Harvard","4503820","Yale","Flynn","Riley",4,2,0,2,0,2,16,0,4,6,2024,275,"Riley Flynn"
"10722","Harvard","4508975","Columbia","Hunter","Nicolette",1.2,2,1,0,0,1,10,0,3,1,2024,275,"Nicolette Hunter"
"10723","Harvard","5289488","Princeton","Hunter","Nicolette",7,4,0,2,0,0,27,0,14,6,2024,275,"Nicolette Hunter"
"10724","Harvard","4508588","Columbia","Reed","Anna",5,0,0,5,0,1,21,0,10,4,2024,275,"Anna Reed"
"10725","Harvard","4492998","Iowa","Reed","Anna",2.1,3,2,4,0,3,14,0,2,2,2024,275,"Anna Reed"
"10726","Harvard","4505409","Dartmouth","Arrambide","Katie",2,1,0,1,0,1,8,0,2,3,2024,275,"Katie Arrambide"
"10727","Harvard","4502539","UC San Diego","Hunter","Nicolette",1.1,0,0,0,0,1,4,0,2,1,2024,275,"Nicolette Hunter"
"10728","Harvard","4512737","Brown","Hunter","Nicolette",4.1,8,2,1,0,0,19,0,10,0,2024,275,"Nicolette Hunter"
"10729","Harvard","5289487","Dartmouth","Hunter","Nicolette",2,4,3,0,0,0,11,0,3,3,2024,275,"Nicolette Hunter"
"10730","Harvard","4518462","Cornell","Reed","Anna",3.1,4,0,0,0,3,14,0,4,2,2024,275,"Anna Reed"
"10731","Harvard","4514101","San Diego","Reed","Anna",2.1,3,0,0,0,2,12,0,4,2,2024,275,"Anna Reed"
"10732","Harvard","5289484","Yale","Reed","Anna",8,6,1,5,0,3,36,0,14,6,2024,275,"Anna Reed"
"10733","Harvard","4507424","Princeton","Reed","Anna",1,3,3,2,0,0,9,0,3,0,2024,275,"Anna Reed"
"10734","Harvard","4499146","North Florida","Reed","Anna",2,2,0,1,0,1,10,0,4,1,2024,275,"Anna Reed"
"10735","Harvard","4518390","Penn","Reed","Anna",4,1,0,2,0,1,15,0,6,4,2024,275,"Anna Reed"
"10736","Harvard","4500723","Winthrop","Hunter","Nicolette",5,4,1,1,0,2,19,0,10,2,2024,275,"Nicolette Hunter"
"10737","Harvard","5283029","Boston U.","Flynn","Riley",2.1,4,4,2,0,0,13,1,1,6,2024,275,"Riley Flynn"
"10738","Harvard","4510238","Penn","Arrambide","Katie",1,3,3,0,1,1,7,0,1,0,2024,275,"Katie Arrambide"
"10739","Harvard","4516543","Columbia","Grace","Ryan",0.2,1,3,2,0,1,5,0,0,1,2024,275,"Ryan Grace"
"10740","Harvard","4504098","Yale","Hunter","Nicolette",3,2,0,1,0,1,11,0,7,0,2024,275,"Nicolette Hunter"
"10741","Harvard","4511174","Cornell","Reed","Anna",2.1,2,1,6,0,1,14,0,2,3,2024,275,"Anna Reed"
"10742","Harvard","4506671","Brown","Arrambide","Katie",4,2,0,1,0,5,14,0,1,5,2024,275,"Katie Arrambide"
"10743","Harvard","4510238","Penn","Hunter","Nicolette",6,5,2,0,0,7,23,1,11,0,2024,275,"Nicolette Hunter"
"10744","Harvard","4505409","Dartmouth","Hunter","Nicolette",3.2,4,1,2,1,2,18,0,6,2,2024,275,"Nicolette Hunter"
"10745","Harvard","4492998","Iowa","Flynn","Riley",4.2,2,0,3,0,1,20,0,3,9,2024,275,"Riley Flynn"
"10746","Harvard","4501855","UC San Diego","Arrambide","Katie",2,2,0,2,0,3,11,0,2,1,2024,275,"Katie Arrambide"
"10747","Harvard","5284252","Merrimack","Reed","Anna",3,0,0,0,0,4,9,0,5,0,2024,275,"Anna Reed"
"10748","Harvard","4504098","Yale","Flynn","Riley",0.2,3,3,1,0,0,6,0,1,1,2024,275,"Riley Flynn"
"10749","Harvard","4506671","Brown","Reed","Anna",2,3,2,1,0,1,10,0,4,1,2024,275,"Anna Reed"
"10750","Harvard","4516543","Columbia","Arrambide","Katie",3.2,6,3,1,0,3,18,2,4,4,2024,275,"Katie Arrambide"
"10751","Harvard","5283029","Boston U.","Reed","Anna",1.1,2,2,1,0,1,7,0,1,2,2024,275,"Anna Reed"
"10752","Harvard","4501991","California Baptist","Hunter","Nicolette",1,1,0,0,0,0,4,0,2,1,2024,275,"Nicolette Hunter"
"10753","Harvard","4507744","Princeton","Flynn","Riley",1.1,3,5,3,2,1,12,0,0,3,2024,275,"Riley Flynn"
"10754","Harvard","4500837","Tennessee Tech","Grace","Ryan",1,0,0,0,0,0,3,0,1,2,2024,275,"Ryan Grace"
"10755","Harvard","4515852","Yale","Hunter","Nicolette",1.2,6,4,1,0,1,10,0,2,0,2024,275,"Nicolette Hunter"
"10756","Harvard","4498933","Manhattan","Reed","Anna",3,3,0,3,0,3,13,0,3,1,2024,275,"Anna Reed"
"10757","Harvard","4507744","Princeton","Arrambide","Katie",3,2,1,1,0,1,12,1,1,7,2024,275,"Katie Arrambide"
"10758","Harvard","5284252","Merrimack","Hunter","Nicolette",2,1,0,0,0,4,7,0,1,1,2024,275,"Nicolette Hunter"
"10759","Harvard","4518390","Penn","Flynn","Riley",0.1,0,3,3,1,1,5,0,0,0,2024,275,"Riley Flynn"
"10760","Harvard","4514101","San Diego","Arrambide","Katie",2.2,5,0,0,0,1,14,0,2,5,2024,275,"Katie Arrambide"
"10761","Harvard","5334731","Princeton","Reed","Anna",7,5,1,4,0,1,29,0,14,5,2024,275,"Anna Reed"
"10762","Harvard","4507424","Princeton","Arrambide","Katie",1.2,2,2,3,0,1,10,0,1,2,2024,275,"Katie Arrambide"
"10763","Harvard","4499304","Manhattan","Grace","Ryan",0.2,0,0,2,0,0,5,0,1,1,2024,275,"Ryan Grace"
"10764","Harvard","4504098","Yale","Reed","Anna",1.2,3,4,2,0,0,11,0,4,1,2024,275,"Anna Reed"
"10765","Harvard","4515852","Yale","Flynn","Riley",3.1,3,4,2,0,2,15,1,4,4,2024,275,"Riley Flynn"
"10766","Harvard","4499146","North Florida","Flynn","Riley",2,2,1,2,0,3,10,0,0,3,2024,275,"Riley Flynn"
"10767","Harvard","4504098","Yale","Arrambide","Katie",0.2,3,4,1,2,2,8,0,0,0,2024,275,"Katie Arrambide"
"10768","Harvard","4516543","Columbia","Reed","Anna",1,0,0,0,0,1,2,0,1,0,2024,275,"Anna Reed"
"10769","Harvard","4501855","UC San Diego","Hunter","Nicolette",5,2,1,1,0,2,19,0,9,2,2024,275,"Nicolette Hunter"
"10770","Harvard","4500456","Tennessee Tech","Flynn","Riley",4.1,3,0,2,0,3,19,0,0,10,2024,275,"Riley Flynn"
"10771","Harvard","4512873","Dartmouth","Hunter","Nicolette",2.1,5,0,1,0,1,14,0,4,2,2024,275,"Nicolette Hunter"
"10772","Harvard","4500456","Tennessee Tech","Reed","Anna",2.2,2,1,2,0,1,13,1,6,1,2024,275,"Anna Reed"
"10773","Harvard","4518390","Penn","Hunter","Nicolette",2.2,2,0,2,0,1,13,0,6,1,2024,275,"Nicolette Hunter"
"10774","Harvard","4500837","Tennessee Tech","Arrambide","Katie",5,6,0,2,0,1,24,0,6,7,2024,275,"Katie Arrambide"
"10775","Harvard","4501991","California Baptist","Arrambide","Katie",5,5,4,2,0,4,23,1,4,6,2024,275,"Katie Arrambide"
"10776","Harvard","4499304","Manhattan","Hunter","Nicolette",6.1,4,0,2,0,2,24,0,12,4,2024,275,"Nicolette Hunter"
"10777","Harvard","4502845","San Diego","Hunter","Nicolette",1.2,3,1,0,0,2,8,0,2,1,2024,275,"Nicolette Hunter"
"10778","Harvard","4505409","Dartmouth","Reed","Anna",1.1,1,0,0,0,2,6,0,1,1,2024,275,"Anna Reed"
"10779","Harvard","4508975","Columbia","Reed","Anna",4,5,3,1,0,1,19,0,7,4,2024,275,"Anna Reed"
"10780","Harvard","4500175","Winthrop","Flynn","Riley",6,1,0,5,0,5,25,0,6,7,2024,275,"Riley Flynn"
"10781","Harvard","4512873","Dartmouth","Reed","Anna",4.2,4,1,3,0,3,22,0,8,3,2024,275,"Anna Reed"
"10782","Harvard","4502845","San Diego","Arrambide","Katie",1,1,0,0,0,1,4,0,2,0,2024,275,"Katie Arrambide"
"10783","Harvard","4498857","Jacksonville","Arrambide","Katie",2,0,0,2,0,2,8,0,1,3,2024,275,"Katie Arrambide"
"10784","Harvard","5284252","Merrimack","Grace","Ryan",1,1,0,0,0,3,4,0,0,0,2024,275,"Ryan Grace"
"10785","Haverford","4517953","Ursinus","Mcqueen","Rachel",3,1,0,0,0,1,10,0,4,4,2024,276,"Rachel Mcqueen"
"10786","Haverford","4504450","Immaculata","Bodak","Kaleigh",5.1,9,5,4,2,3,30,2,6,6,2024,276,"Kaleigh Bodak"
"10787","Haverford","4504450","Immaculata","Mcqueen","Rachel",1.1,3,2,3,0,0,11,0,3,1,2024,276,"Rachel Mcqueen"
"10788","Haverford","5253527","Lasell","Mcqueen","Rachel",4.2,11,6,2,0,0,27,0,9,5,2024,276,"Rachel Mcqueen"
"10789","Haverford","5253527","Lasell","Bodak","Kaleigh",1.1,1,0,1,1,2,7,0,1,1,2024,276,"Kaleigh Bodak"
"10790","Haverford","4504677","Arcadia","Mcqueen","Rachel",6,1,0,2,0,7,23,0,11,0,2024,276,"Rachel Mcqueen"
"10791","Haverford","4517953","Ursinus","Smith","Clarissa",2,2,1,0,0,0,8,0,3,3,2024,276,"Clarissa Smith"
"10792","Hawaii","4515405","UC Santa Barbara","Kostrencich","Addison",1.2,1,0,1,0,1,7,0,2,1,2024,277,"Addison Kostrencich"
"10793","Hawaii","4498907","Fresno St.","Borges","Chloe",3.2,6,3,2,1,0,19,0,4,6,2024,277,"Chloe Borges"
"10794","Hawaii","4497052","Kansas City","Kostrencich","Addison",7,2,0,2,0,6,28,0,8,7,2024,277,"Addison Kostrencich"
"10795","Hawaii","4515405","UC Santa Barbara","Fidge","Millie",0.2,0,0,1,0,2,3,0,0,0,2024,277,"Millie Fidge"
"10796","Hawaii","4500474","Tennessee St.","Campbell-pua","Key-annah",4,2,1,1,0,1,14,0,2,8,2024,277,"Key-annah Campbell-pua"
"10797","Hawaii","4498900","California","Fidge","Millie",3.2,5,6,6,1,2,23,1,1,7,2024,277,"Millie Fidge"
"10798","Hawaii","4509908","CSU Bakersfield","Borges","Chloe",2.1,3,0,0,0,0,10,0,3,4,2024,277,"Chloe Borges"
"10799","Hawaii","4501659","New Mexico","Borges","Chloe",3,1,1,1,0,2,10,0,4,1,2024,277,"Chloe Borges"
"10800","Hawaii","4496712","Nevada","Campbell-pua","Key-annah",2.1,5,7,3,0,0,15,4,1,6,2024,277,"Key-annah Campbell-pua"
"10801","Hawaii","4497101","Ole Miss","Kostyszyn","Mckenna",2,3,2,4,0,1,13,1,3,0,2024,277,"Mckenna Kostyszyn"
"10802","Hawaii","4499977","Tennessee St.","Campbell-pua","Key-annah",7,5,1,2,0,2,27,0,9,9,2024,277,"Key-annah Campbell-pua"
"10803","Hawaii","5282397","UC Riverside","Kostrencich","Addison",7,5,1,2,0,1,29,0,8,11,2024,277,"Addison Kostrencich"
"10804","Hawaii","4515405","UC Santa Barbara","Borges","Chloe",1.2,6,3,2,1,1,15,0,2,2,2024,277,"Chloe Borges"
"10805","Hawaii","5251853","UConn","Campbell-pua","Key-annah",5,5,3,2,0,2,22,1,4,9,2024,277,"Key-annah Campbell-pua"
"10806","Hawaii","5282220","UC Riverside","Kostrencich","Addison",7,8,1,1,0,1,30,0,9,9,2024,277,"Addison Kostrencich"
"10807","Hawaii","4492601","Illinois","Campbell-pua","Key-annah",3,7,5,0,0,1,15,0,3,4,2024,277,"Key-annah Campbell-pua"
"10808","Hawaii","4501482","New Mexico","Kostrencich","Addison",7,4,1,2,0,1,27,0,10,10,2024,277,"Addison Kostrencich"
"10809","Hawaii","4509604","CSU Bakersfield","Kostrencich","Addison",5,4,2,0,0,1,19,1,6,8,2024,277,"Addison Kostrencich"
"10810","Hawaii","5250848","Portland St.","Kostrencich","Addison",7,8,2,0,0,2,27,0,8,9,2024,277,"Addison Kostrencich"
"10811","Hawaii","4492847","Rutgers","Fidge","Millie",0.1,0,0,1,0,0,2,0,1,0,2024,277,"Millie Fidge"
"10812","Hawaii","4518125","Cal St. Fullerton","Borges","Chloe",2.2,5,4,3,0,1,15,0,3,3,2024,277,"Chloe Borges"
"10813","Hawaii","5334600","UC Davis","Campbell-pua","Key-annah",2.2,3,2,1,0,0,13,1,4,4,2024,277,"Key-annah Campbell-pua"
"10814","Hawaii","4511641","Cal St. Fullerton","Kostrencich","Addison",10,9,1,4,0,2,41,1,11,14,2024,277,"Addison Kostrencich"
"10815","Hawaii","4499650","Tennessee","Kostrencich","Addison",2,5,5,1,0,0,13,1,1,5,2024,277,"Addison Kostrencich"
"10816","Hawaii","5282251","UC Riverside","Borges","Chloe",1.1,3,1,1,0,1,8,0,1,2,2024,277,"Chloe Borges"
"10817","Hawaii","4502003","Cleveland St.","Kostrencich","Addison",5,4,0,0,0,1,20,0,11,3,2024,277,"Addison Kostrencich"
"10818","Hawaii","4492847","Rutgers","Campbell-pua","Key-annah",2.2,5,5,2,1,1,16,2,1,6,2024,277,"Key-annah Campbell-pua"
"10819","Hawaii","4509908","CSU Bakersfield","Campbell-pua","Key-annah",4.2,7,2,2,0,0,23,0,8,5,2024,277,"Key-annah Campbell-pua"
"10820","Hawaii","4503759","UC Santa Barbara","Campbell-pua","Key-annah",7,6,1,1,0,1,27,0,7,11,2024,277,"Key-annah Campbell-pua"
"10821","Hawaii","4510725","Long Beach St.","Kostrencich","Addison",6,5,2,2,0,4,25,0,7,7,2024,277,"Addison Kostrencich"
"10822","Hawaii","4498907","Fresno St.","Kostrencich","Addison",1.1,6,6,2,1,1,13,2,1,2,2024,277,"Addison Kostrencich"
"10823","Hawaii","4500253","LMU (CA)","Kostyszyn","Mckenna",1,0,0,0,0,0,3,0,1,1,2024,277,"Mckenna Kostyszyn"
"10824","Hawaii","4496712","Nevada","Fidge","Millie",1,2,1,0,0,1,5,1,1,1,2024,277,"Millie Fidge"
"10825","Hawaii","4500253","LMU (CA)","Borges","Chloe",6,7,4,7,0,2,29,1,9,4,2024,277,"Chloe Borges"
"10826","Hawaii","4511828","Cal St. Fullerton","Fidge","Millie",4,4,1,0,0,2,16,0,4,5,2024,277,"Millie Fidge"
"10827","Hawaii","4513252","UC San Diego","Campbell-pua","Key-annah",7,8,1,3,0,2,31,0,8,9,2024,277,"Key-annah Campbell-pua"
"10828","Hawaii","4497101","Ole Miss","Borges","Chloe",1.1,5,7,2,1,1,13,0,1,2,2024,277,"Chloe Borges"
"10829","Hawaii","5251853","UConn","Fidge","Millie",2,1,0,1,0,2,9,0,2,2,2024,277,"Millie Fidge"
"10830","Hawaii","4502401","Cleveland St.","Campbell-pua","Key-annah",3,4,1,0,0,0,13,0,7,2,2024,277,"Key-annah Campbell-pua"
"10831","Hawaii","4518125","Cal St. Fullerton","Kostyszyn","Mckenna",1.1,3,0,0,0,0,7,0,2,2,2024,277,"Mckenna Kostyszyn"
"10832","Hawaii","4497102","BYU","Campbell-pua","Key-annah",7,3,0,3,0,1,29,1,11,9,2024,277,"Key-annah Campbell-pua"
"10833","Hawaii","4492601","Illinois","Borges","Chloe",3,2,0,1,0,1,12,0,7,0,2024,277,"Chloe Borges"
"10834","Hawaii","4514217","Cal Poly","Campbell-pua","Key-annah",3.2,9,6,0,1,0,22,1,3,8,2024,277,"Key-annah Campbell-pua"
"10835","Hawaii","4500474","Tennessee St.","Fidge","Millie",4,1,1,2,0,2,16,0,4,5,2024,277,"Millie Fidge"
"10836","Hawaii","4493245","Portland St.","Kostrencich","Addison",3,7,2,0,0,0,17,0,4,4,2024,277,"Addison Kostrencich"
"10837","Hawaii","4492847","Rutgers","Kostrencich","Addison",3,8,8,2,0,0,18,0,6,2,2024,277,"Addison Kostrencich"
"10838","Hawaii","4505088","CSUN","Campbell-pua","Key-annah",7,6,2,3,1,2,30,0,6,10,2024,277,"Key-annah Campbell-pua"
"10839","Hawaii","4512597","CSUN","Kostrencich","Addison",4,3,1,2,1,0,18,1,8,4,2024,277,"Addison Kostrencich"
"10840","Hawaii","4518382","CSU Bakersfield","Kostrencich","Addison",7,10,3,1,1,0,34,0,8,12,2024,277,"Addison Kostrencich"
"10841","Hawaii","5334791","UC Davis","Kostrencich","Addison",6,6,1,1,0,2,27,0,9,6,2024,277,"Addison Kostrencich"
"10842","Hawaii","4503418","UC Santa Barbara","Fidge","Millie",0.1,4,4,1,0,0,6,1,0,1,2024,277,"Millie Fidge"
"10843","Hawaii","5334640","UC Davis","Kostrencich","Addison",2,11,6,0,0,1,15,1,2,1,2024,277,"Addison Kostrencich"
"10844","Hawaii","4501659","New Mexico","Campbell-pua","Key-annah",4,4,4,2,0,0,18,1,6,6,2024,277,"Key-annah Campbell-pua"
"10845","Hawaii","4497101","Ole Miss","Fidge","Millie",1.2,1,2,3,2,1,11,0,3,1,2024,277,"Millie Fidge"
"10846","Hawaii","4501658","UConn","Kostyszyn","Mckenna",1.2,3,3,1,0,2,9,1,2,1,2024,277,"Mckenna Kostyszyn"
"10847","Hawaii","4512597","CSUN","Borges","Chloe",3,2,0,2,1,3,14,0,4,2,2024,277,"Chloe Borges"
"10848","Hawaii","5334640","UC Davis","Fidge","Millie",2,3,3,2,0,1,12,0,2,3,2024,277,"Millie Fidge"
"10849","Hawaii","4499650","Tennessee","Fidge","Millie",3.2,5,3,3,0,1,19,1,3,5,2024,277,"Millie Fidge"
"10850","Hawaii","5282251","UC Riverside","Fidge","Millie",1,1,0,1,0,1,5,0,0,2,2024,277,"Millie Fidge"
"10851","Hawaii","4506613","UC San Diego","Kostrencich","Addison",6,5,2,1,1,4,25,0,6,8,2024,277,"Addison Kostrencich"
"10852","Hawaii","5255217","CSUN","Campbell-pua","Key-annah",7,6,2,3,1,2,30,0,6,10,2024,277,"Key-annah Campbell-pua"
"10853","Hawaii","4511828","Cal St. Fullerton","Campbell-pua","Key-annah",3,6,3,2,0,1,15,0,3,2,2024,277,"Key-annah Campbell-pua"
"10854","Hawaii","5334600","UC Davis","Fidge","Millie",3.1,1,0,2,0,3,13,0,2,5,2024,277,"Millie Fidge"
"10855","Hawaii","4517730","Long Beach St.","Kostrencich","Addison",4.1,6,2,1,0,0,21,0,9,4,2024,277,"Addison Kostrencich"
"10856","Hawaii","4497468","Ole Miss","Kostrencich","Addison",7,13,5,1,1,0,34,0,8,11,2024,277,"Addison Kostrencich"
"10857","Hawaii","4510993","Long Beach St.","Campbell-pua","Key-annah",7,11,0,1,0,0,33,0,7,14,2024,277,"Key-annah Campbell-pua"
"10858","Hawaii","4498900","California","Kostyszyn","Mckenna",3.1,3,4,4,0,2,16,2,4,3,2024,277,"Mckenna Kostyszyn"
"10859","Hawaii","4501658","UConn","Kostrencich","Addison",3.2,7,6,0,1,1,20,1,4,6,2024,277,"Addison Kostrencich"
"10860","Hawaii","4514217","Cal Poly","Borges","Chloe",3.1,3,0,2,0,0,15,0,7,3,2024,277,"Chloe Borges"
"10861","Hawaii","4493245","Portland St.","Fidge","Millie",4,4,1,2,0,3,19,0,6,3,2024,277,"Millie Fidge"
"10862","Hawaii","5282251","UC Riverside","Campbell-pua","Key-annah",3.2,7,6,2,0,1,19,0,4,5,2024,277,"Key-annah Campbell-pua"
"10863","Hawaii","4502401","Cleveland St.","Fidge","Millie",4,2,0,3,0,3,17,0,5,4,2024,277,"Millie Fidge"
"10864","Hawaii","4507102","Cal Poly","Kostrencich","Addison",7,4,2,3,0,1,26,2,6,12,2024,277,"Addison Kostrencich"
"10865","Hawaii","4518125","Cal St. Fullerton","Kostrencich","Addison",2,5,1,1,0,0,11,0,3,2,2024,277,"Addison Kostrencich"
"10866","Hawaii","4517730","Long Beach St.","Fidge","Millie",1.2,1,0,1,0,1,6,0,1,2,2024,277,"Millie Fidge"
"10867","Hawaii","4503418","UC Santa Barbara","Kostrencich","Addison",5.2,10,7,1,0,1,27,2,8,7,2024,277,"Addison Kostrencich"
"10868","Hawaii","4504744","CSUN","Kostrencich","Addison",5,5,2,2,0,4,22,2,4,7,2024,277,"Addison Kostrencich"
"10869","Hawaii","4501658","UConn","Fidge","Millie",1.2,2,2,1,0,0,9,1,2,2,2024,277,"Millie Fidge"
